date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricity_sink_input1,01_heat_sink_input1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_ASHP_transformer_input1,01_ASHP_transformer_input2,01_ASHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-02-18 16:00:00,0.4263197,6.6576306,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.398066,6.398066,0.0,0.0,0.42631969969992406,6.398066021839749,0.0,0.0,6.6576306,5.9918675,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18 17:00:00,0.50223417,6.9378594,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.6502719,6.6502719,0.0,0.0,0.5022341729360867,6.650271943862478,0.0,0.0,6.9378594,6.2440735,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18 18:00:00,0.62493593,7.0116038,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.7166419,6.7166419,0.0,0.0,0.6249359346772739,6.716641923342143,0.0,0.0,7.0116038,6.3104434,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18 19:00:00,0.70436645,6.9968549,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.7033679,6.7033679,0.0,0.0,0.7043664466738483,6.703367927446211,0.0,0.0,6.9968549,6.2971694,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18 20:00:00,0.63975923,6.6871284,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.424614,6.424614,0.0,0.0,0.6397592344512826,6.424614013631615,0.0,0.0,6.6871284,6.0184155,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18 21:00:00,0.54154988,5.8759397,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,5.6945442,5.6945442,0.0,0.0,0.5415498790752362,5.694544239355295,0.0,0.0,5.8759397,5.2883458,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18 22:00:00,0.45852342,4.0765758,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,4.0751167,4.0751167,0.0,0.0,0.4585234183464226,4.075116740051458,0.0,0.0,4.0765758,3.6689183,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-18 23:00:00,0.338179,3.162145,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.252129,3.252129,0.0,0.0,0.33817900077414786,3.252128994503607,0.0,0.0,3.162145,2.8459305,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 00:00:00,0.23297752,3.2781286,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.3565142,3.3565142,0.0,0.0,0.23297752286319187,3.356514222359448,0.0,0.0,3.2781286,2.9503157,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 01:00:00,0.17240576,3.3754189,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.4440755,3.4440755,0.0,0.0,0.1724057642179168,3.4440754629427377,0.0,0.0,3.3754189,3.037877,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 02:00:00,0.15802197,3.4727091,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.5316367,3.5316367,0.0,0.0,0.15802196928895967,3.5316367035260274,0.0,0.0,3.4727091,3.1254382,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 03:00:00,0.15386665,3.780795,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.808914,3.808914,0.0,0.0,0.1538666507539276,3.8089139653731126,0.0,0.0,3.780795,3.4027155,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 04:00:00,0.15634386,4.6239773,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,4.5677781,4.5677781,0.0,0.0,0.15634385988058136,4.567778050428292,0.0,0.0,4.6239773,4.1615796,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 05:00:00,0.18714915,6.8454384,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.567093,6.567093,0.0,0.0,0.18714915402009788,6.567093043746746,0.0,0.0,6.8454384,6.1608946,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 06:00:00,0.35995447,8.888534,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.4058791,8.4058791,0.0,0.0,0.3599544680971524,8.405879095995834,0.0,0.0,8.888534,7.9996806,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 07:00:00,0.51713738,8.2723623,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.8513246,7.8513246,0.0,0.0,0.5171373826819229,7.851324572301665,0.0,0.0,8.2723623,7.4451261,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 08:00:00,0.19380189,7.8345561,0.0,0.094086697,0.33959717,0.33959717,0.0,0.0,0.0,0.0,1.1114337,7.457299,7.457299,0.0,0.0,0.5333990619488272,7.45729898967686,0.0,0.0,7.8345561,7.0511005,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.33959717,0.0,0.0,0.0
2012-02-19 09:00:00,0.0,6.5827336,0.0,0.0,0.77262717,0.77262717,0.2501563,0.2501563,0.0,0.0,1.1114337,6.619222,6.619222,0.50242558,0.50242558,0.4923253364294718,7.121647567440916,0.0,0.0,6.5827336,5.9244603,0.094086697,0.31211179,0.40619849,0.1560696,0.13249364,0.28856324,0.77262717,0.030145535,0.52886903,0.50242558
2012-02-19 10:00:00,0.0,5.6498828,0.0,0.0,1.077526,1.077526,0.29715233,0.29715233,0.0,0.0,1.1114337,6.1475521,6.1475521,0.63844408,0.63844408,0.4643168913039192,6.785996145204971,0.27775014,0.27775014,5.6498828,5.0848945,0.094086697,0.31211179,0.40619849,0.20306563,0.17564327,0.37870891,1.077526,0.038306645,0.6720464,0.63844408
2012-02-19 11:00:00,0.0,4.0928044,0.0,0.0,2.020916,2.020916,0.25542519,0.25542519,0.0,0.0,1.1114337,5.7115962,5.7115962,0.82630976,0.82630976,0.47274739333172466,6.537905963552316,1.2431648,1.2431648,4.0928044,3.683524,0.094086697,0.31211179,0.40619849,0.16133849,0.21737041,0.37870891,2.020916,0.049578585,0.86979974,0.82630976
2012-02-19 12:00:00,0.0,5.2031116,0.0,0.0,1.0586169,1.0586169,0.25551471,0.25551471,0.0,0.0,1.1114337,5.7065581,5.7065581,0.70000601,0.70000601,0.5222516208788854,6.406564102677382,0.23885025,0.23885025,5.2031116,4.6828004,0.094086697,0.31211179,0.40619849,0.16142801,0.2172809,0.37870891,1.0586169,0.042000361,0.73684843,0.70000601
2012-02-19 13:00:00,0.0,5.7333241,0.0,0.0,0.77648093,0.77648093,0.22836036,0.22836036,0.0,0.0,1.1114337,5.8802456,5.8802456,0.51172499,0.51172499,0.5174170675833193,6.391970562580165,0.0,0.0,5.7333241,5.1599917,0.094086697,0.31211179,0.40619849,0.13427366,0.17978177,0.31405544,0.77648093,0.030703499,0.53865788,0.51172499
2012-02-19 14:00:00,0.0,6.491638,0.0,0.0,0.57406315,0.57406315,0.098151612,0.098151612,0.0,0.0,1.1114337,6.258206,6.258206,0.25051285,0.25051285,0.460880762515335,6.508718883357886,0.0,0.0,6.491638,5.8424742,0.094086697,0.31211179,0.40619849,0.0040649145,0.0054684495,0.0095333641,0.57406315,0.015030771,0.26369773,0.25051285
2012-02-19 15:00:00,0.0,6.913136,0.0,0.0,0.5429,0.5429,0.12409184,0.12409184,0.0,0.0,1.1114337,6.6984349,6.6984349,0.0,0.0,0.4188081623481354,6.698434904621681,0.0,0.0,6.913136,6.2218224,0.094086697,0.31211179,0.40619849,0.030005143,0.040408856,0.070414,0.5429,0.0,0.0,0.0
2012-02-19 16:00:00,0.17504432,7.3643198,0.0,0.094086697,0.24532209,0.24532209,0.0,0.0,0.0,0.0,1.1114337,7.0340863,7.0340863,0.0,0.0,0.4203664067987724,7.034086326857626,0.0,0.0,7.3643198,6.6278878,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.24532209,0.0,0.0,0.0
2012-02-19 17:00:00,0.5141008,7.6724057,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.3113636,7.3113636,0.0,0.0,0.5141008037524765,7.31136358870471,0.0,0.0,7.6724057,6.9051651,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 18:00:00,0.66401191,7.7534809,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.3843313,7.3843313,0.0,0.0,0.6640119109009408,7.3843312891907855,0.0,0.0,7.7534809,6.9781328,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 19:00:00,0.74747788,7.7372658,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.3697377,7.3697377,0.0,0.0,0.747477876474806,7.369737749093571,0.0,0.0,7.7372658,6.9635393,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 20:00:00,0.67220268,7.3967499,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.0632734,7.0632734,0.0,0.0,0.6722026830132636,7.063273407052055,0.0,0.0,7.3967499,6.6570749,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 21:00:00,0.56324544,6.5049225,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.2606287,6.2606287,0.0,0.0,0.5632454364264132,6.260628701705231,0.0,0.0,6.5049225,5.8544302,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 22:00:00,0.46615482,4.526687,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,4.4802168,4.4802168,0.0,0.0,0.4661548206559526,4.480216809845002,0.0,0.0,4.526687,4.0740183,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-19 23:00:00,0.34517112,3.5213543,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.5754173,3.5754173,0.0,0.0,0.3451711233090575,3.575417323817673,0.0,0.0,3.5213543,3.1692188,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 00:00:00,0.23297752,3.700369,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.7365306,3.7365306,0.0,0.0,0.23297752286319187,3.7365305656393657,0.0,0.0,3.700369,3.3303321,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 01:00:00,0.17240576,3.8086742,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.8340053,3.8340053,0.0,0.0,0.1724057642179168,3.8340052760473493,0.0,0.0,3.8086742,3.4278068,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 02:00:00,0.15802197,3.9169794,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.93148,3.93148,0.0,0.0,0.15802196928895967,3.931479986455333,0.0,0.0,3.9169794,3.5252815,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 03:00:00,0.15386665,4.259946,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,4.2401499,4.2401499,0.0,0.0,0.1538666507539276,4.240149902747281,0.0,0.0,4.259946,3.8339514,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 04:00:00,0.15634386,5.1985914,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,5.0849307,5.0849307,0.0,0.0,0.15634385988058136,5.084930726283137,0.0,0.0,5.1985914,4.6787322,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 05:00:00,0.18714915,7.6715609,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.3106033,7.3106033,0.0,0.0,0.18714915402009788,7.31060328059876,0.0,0.0,7.6715609,6.9044048,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 06:00:00,0.35995447,9.9459708,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,9.3575722,9.3575722,0.0,0.0,0.3599544680971524,9.35757219916641,0.0,0.0,9.9459708,8.9513737,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 07:00:00,0.51713738,9.2600376,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.7402324,8.7402324,0.0,0.0,0.5171373826819229,8.740232366582516,0.0,0.0,9.2600376,8.3340339,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 08:00:00,0.0,6.5468554,0.0,0.0,1.934136,1.934136,0.31257575,0.31257575,0.0,0.0,1.1114337,7.7310028,7.7310028,0.57059338,0.57059338,0.5333990619488272,8.30159616974659,1.0539256,1.0539256,6.5468554,5.8921698,0.094086697,0.31211179,0.40619849,0.21848905,0.16021986,0.37870891,1.934136,0.034235603,0.60062461,0.57059338
2012-02-20 09:00:00,0.0,5.1708147,0.36203908,0.0,2.5239297,2.5239297,0.30985198,0.30985198,0.0,0.0,1.1114337,7.1114004,7.1114004,0.81654272,0.81654272,0.4923253364294718,7.927943113182655,1.6727598,1.6727598,5.1708147,4.6537332,0.094086697,0.31211179,0.40619849,0.21576529,0.16294362,0.37870891,2.8859688,0.048992563,0.85951865,0.81654272
2012-02-20 10:00:00,0.0,4.6568128,1.0850076,0.0,2.4988976,2.4988976,0.30749145,0.30749145,0.0,0.0,1.1114337,6.6487988,6.6487988,0.9054913,0.9054913,0.4643168913039192,7.5542900566187186,1.6727598,1.6727598,4.6568128,4.1911316,0.094086697,0.31211179,0.40619849,0.21340475,0.16530416,0.37870891,3.5839052,0.054329478,0.95314874,0.9054913
2012-02-20 11:00:00,0.0,4.3169136,1.4373534,0.0,2.5052985,2.5052985,0.303678,0.303678,0.0,0.0,1.1114337,6.3428895,6.3428895,0.93522223,0.93522223,0.47274739333172466,7.278111710462764,1.6727598,1.6727598,4.3169136,3.8852223,0.094086697,0.31211179,0.40619849,0.2095913,0.1691176,0.37870891,3.9426519,0.056113334,0.98444446,0.93522223
2012-02-20 12:00:00,0.0,4.1731075,1.4196814,0.0,2.551273,2.551273,0.30115539,0.30115539,0.0,0.0,1.1114337,6.2134639,6.2134639,0.91843571,0.91843571,0.5222516208788854,7.131899644850789,1.6727598,1.6727598,4.1731075,3.7557967,0.094086697,0.31211179,0.40619849,0.20706869,0.17164022,0.37870891,3.9709544,0.055106143,0.96677443,0.91843571
2012-02-20 13:00:00,0.0,4.2469272,0.97313953,0.0,2.5389175,2.5389175,0.29859547,0.29859547,0.0,0.0,1.1114337,6.2799017,6.2799017,0.83575216,0.83575216,0.5174170675833193,7.1156538597827925,1.6727598,1.6727598,4.2469272,3.8222345,0.094086697,0.31211179,0.40619849,0.20450878,0.17420013,0.37870891,3.512057,0.05014513,0.87973912,0.83575216
2012-02-20 14:00:00,0.0,4.6144037,0.30608548,0.0,2.4277864,2.4277864,0.25604649,0.25604649,0.0,0.0,1.1114337,6.6106305,6.6106305,0.63498962,0.63498962,0.460880762515335,7.24562014032677,1.6727598,1.6727598,4.6144037,4.1529633,0.094086697,0.31211179,0.40619849,0.1619598,0.21674911,0.37870891,2.7338719,0.038099377,0.66841013,0.63498962
2012-02-20 15:00:00,0.0,6.1592162,0.0,0.0,1.8446765,1.8446765,0.29725491,0.29725491,0.0,0.0,1.1114337,7.4568153,7.4568153,0.0,0.0,0.4188081623481354,7.4568153462107345,1.1286134,1.1286134,6.1592162,5.5432946,0.094086697,0.31211179,0.40619849,0.20316821,0.1755407,0.37870891,1.8446765,0.0,0.0,0.0
2012-02-20 16:00:00,0.088250714,8.2491888,0.0,0.094086697,0.33211569,0.33211569,0.0,0.0,0.0,0.0,1.1114337,7.8304684,7.8304684,0.0,0.0,0.4203664067987724,7.830468402774671,0.0,0.0,8.2491888,7.4242699,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.33211569,0.0,0.0,0.0
2012-02-20 17:00:00,0.5141008,8.5921554,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.1391383,8.1391383,0.0,0.0,0.5141008037524765,8.139138319066618,0.0,0.0,8.5921554,7.7329398,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 18:00:00,0.66401191,8.6824097,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.2203672,8.2203672,0.0,0.0,0.6640119109009408,8.220367244406605,0.0,0.0,8.6824097,7.8141688,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 19:00:00,0.74747788,8.6643589,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.2041215,8.2041215,0.0,0.0,0.747477876474806,8.204121459338607,0.0,0.0,8.6643589,7.797923,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 20:00:00,0.67220268,8.2852905,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.86296,7.86296,0.0,0.0,0.6722026830132636,7.862959972910666,0.0,0.0,8.2852905,7.4567615,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 21:00:00,0.56324544,7.2924926,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,6.9694418,6.9694418,0.0,0.0,0.5632454364264132,6.969441794170818,0.0,0.0,7.2924926,6.5632433,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 22:00:00,0.46615482,5.0902861,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,4.987456,4.987456,0.0,0.0,0.4661548206559526,4.9874560158751535,0.0,0.0,5.0902861,4.5812575,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-20 23:00:00,0.34517112,3.9711321,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.9802173,3.9802173,0.0,0.0,0.3451711233090575,3.980217341659325,0.0,0.0,3.9711321,3.5740189,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 00:00:00,0.23297752,3.7604329,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.7905881,3.7905881,0.0,0.0,0.23297752286319187,3.790588094886241,0.0,0.0,3.7604329,3.3843896,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 01:00:00,0.17240576,3.870305,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.889473,3.889473,0.0,0.0,0.1724057642179168,3.889473001709361,0.0,0.0,3.870305,3.4832745,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 02:00:00,0.15802197,3.9801771,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,3.9883579,3.9883579,0.0,0.0,0.15802196928895967,3.98835790853248,0.0,0.0,3.9801771,3.5821594,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 03:00:00,0.15386665,4.3281055,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,4.3014934,4.3014934,0.0,0.0,0.1538666507539276,4.301493446805692,0.0,0.0,4.3281055,3.895295,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 04:00:00,0.15634386,5.2803305,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,5.158496,5.158496,0.0,0.0,0.15634385988058136,5.158495972606059,0.0,0.0,5.2803305,4.7522975,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 05:00:00,0.18714915,7.7890772,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.416368,7.416368,0.0,0.0,0.18714915402009788,7.416368011733951,0.0,0.0,7.7890772,7.0101695,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 06:00:00,0.35995447,10.096392,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,9.4929511,9.4929511,0.0,0.0,0.3599544680971524,9.492951055019455,0.0,0.0,10.096392,9.0867526,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 07:00:00,0.51713738,9.400535,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.86668,8.86668,0.0,0.0,0.5171373826819229,8.866679978473035,0.0,0.0,9.400535,8.4604815,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 08:00:00,0.0,8.0034685,0.0,0.0,0.90700329,0.90700329,0.30829605,0.30829605,0.0,0.0,1.1114337,8.0298248,8.0298248,0.39187308,0.39187308,0.5333990619488272,8.421697897768997,0.041795795,0.041795795,8.0034685,7.2031216,0.094086697,0.31211179,0.40619849,0.21420936,0.16449955,0.37870891,0.90700329,0.023512385,0.41249798,0.39187308
2012-02-21 09:00:00,0.0,5.8432591,0.0,0.0,2.0719352,2.0719352,0.30681561,0.30681561,0.0,0.0,1.1114337,7.2702941,7.2702941,0.77234495,0.77234495,0.4923253364294718,8.042639088280374,1.2264536,1.2264536,5.8432591,5.2589332,0.094086697,0.31211179,0.40619849,0.21272891,0.16597999,0.37870891,2.0719352,0.046340697,0.81299468,0.77234495
2012-02-21 10:00:00,0.0,4.8045659,0.15103447,0.0,2.493551,2.493551,0.3035661,0.3035661,0.0,0.0,1.1114337,6.7817765,6.7817765,0.88180375,0.88180375,0.4643168913039192,7.663580278791749,1.6727598,1.6727598,4.8045659,4.3241093,0.094086697,0.31211179,0.40619849,0.2094794,0.1692295,0.37870891,2.6445855,0.052908225,0.92821447,0.88180375
2012-02-21 11:00:00,0.0,4.4549891,0.37636545,0.0,2.4996002,2.4996002,0.29911811,0.29911811,0.0,0.0,1.1114337,6.4671574,6.4671574,0.91624895,0.91624895,0.47274739333172466,7.383406376126245,1.6727598,1.6727598,4.4549891,4.0094902,0.094086697,0.31211179,0.40619849,0.20503142,0.17367749,0.37870891,2.8759657,0.054974937,0.96447258,0.91624895
2012-02-21 12:00:00,0.0,4.294285,0.66390512,0.0,2.5465512,2.5465512,0.29678644,0.29678644,0.0,0.0,1.1114337,6.3225237,6.3225237,0.91255536,0.91255536,0.5222516208788854,7.235079015891565,1.6727598,1.6727598,4.294285,3.8648565,0.094086697,0.31211179,0.40619849,0.20269974,0.17600916,0.37870891,3.2104563,0.054753321,0.96058458,0.91255536
2012-02-21 13:00:00,0.0,5.2399095,0.0,0.0,1.7425006,1.7425006,0.25365825,0.25365825,0.0,0.0,1.1114337,6.424612,6.424612,0.79398617,0.79398617,0.5174170675833193,7.218598198087712,0.92378607,0.92378607,5.2399095,4.7159186,0.094086697,0.31211179,0.40619849,0.15957155,0.21913735,0.37870891,1.7425006,0.04763917,0.83577492,0.79398617
2012-02-21 14:00:00,0.0,7.3639265,0.0,0.055950131,0.51802007,0.51802007,0.038136566,0.038136566,0.0,0.0,1.1114337,7.0337324,7.0337324,0.31671236,0.31671236,0.460880762515335,7.3504447405185385,0.0,0.0,7.3639265,6.6275339,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.51802007,0.019002742,0.33338143,0.31671236
2012-02-21 15:00:00,0.03619665,7.9538854,0.0,0.094086697,0.38261151,0.38261151,0.0,0.0,0.0,0.0,1.1114337,7.5646954,7.5646954,0.0,0.0,0.4188081623481354,7.5646953719686305,0.0,0.0,7.9538854,7.1584969,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.38261151,0.0,0.0,0.0
2012-02-21 16:00:00,0.24587647,8.3750619,0.0,0.094086697,0.17448994,0.17448994,0.0,0.0,0.0,0.0,1.1114337,7.9437542,7.9437542,0.0,0.0,0.4203664067987724,7.943754181457254,0.0,0.0,8.3750619,7.5375557,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.17448994,0.0,0.0,0.0
2012-02-21 17:00:00,0.5141008,8.7229903,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.2568897,8.2568897,0.0,0.0,0.5141008037524765,8.256889719730465,0.0,0.0,8.7229903,7.8506912,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 18:00:00,0.66401191,8.8145504,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.3392938,8.3392938,0.0,0.0,0.6640119109009408,8.33929380874973,0.0,0.0,8.8145504,7.9330953,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 19:00:00,0.74747788,8.7962383,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,8.322813,8.322813,0.0,0.0,0.747477876474806,8.322812990945879,0.0,0.0,8.7962383,7.9166145,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-21 20:00:00,0.67220268,8.4116859,0.0,0.094086697,0.0,0.0,0.0,0.0,0.0,0.0,1.1114337,7.9767158,7.9767158,0.0,0.0,0.6722026830132636,7.97671581706496,0.0,0.0,8.4116859,7.5705173,0.094086697,0.31211179,0.40619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
