date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricity_sink_input1,01_heat_sink_input1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_ASHP_transformer_input1,01_ASHP_transformer_input2,01_ASHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-06-05 06:00:00,0.0,1.8366909,0.0,0.0,0.98817779,0.98817779,0.0,0.0,1.2449119,0.44350833,0.44350833,3.6601026,3.6601026,1.0196394,1.0196394,0.3911593120958066,4.6797420444108395,0.092331782,0.092331782,1.8366909,1.6530218,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.98817779,0.061178365,1.0733047,1.0196394
2012-06-05 07:00:00,0.0,0.80468087,0.0,0.0,1.918409,1.918409,0.0,0.0,1.2449119,0.44350833,0.44350833,3.531189,3.531189,1.0736227,1.0736227,0.5182561222875085,4.604811676887522,0.8922272,0.8922272,0.80468087,0.72421278,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.918409,0.064417359,1.1301291,1.0736227
2012-06-05 08:00:00,0.0,0.0,0.0,0.0,2.4073566,2.4073566,0.40984547,0.0,1.6547574,0.44350833,0.44350833,3.2470828,3.2470828,0.6833556,0.6833556,0.5659224204826359,3.930438369177663,1.3323337,1.3323337,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,2.4073566,0.065592064,1.150738,1.0932011
2012-06-05 09:00:00,0.0,0.0,0.43726028,0.0,2.7549286,2.7549286,1.1250639,0.0,2.7798212,0.44350833,0.44350833,3.5830339,3.5830339,0.0,0.0,0.575631482059682,3.58303393793319,1.6682849,1.6682849,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,3.1921888,0.067503833,1.1842778,1.1250639
2012-06-05 10:00:00,0.0,0.0,1.4034252,0.0,2.3960771,2.3960771,1.1423875,0.0,3.9222088,0.44350833,0.44350833,3.2424414,3.2424414,0.0,0.0,0.5563332238633311,3.2424413582817464,1.3276923,1.3276923,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,3.7995023,0.068543251,1.2025132,1.1423875
2012-06-05 11:00:00,0.0,0.0,1.8183408,0.0,2.1279804,2.1279804,1.1477446,0.0,5.0699533,0.44350833,0.44350833,2.9631554,2.9631554,0.0,0.0,0.5672009800318766,2.963155442967562,1.0484064,1.0484064,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,3.9463212,0.068864673,1.2081522,1.1477446
2012-06-05 12:00:00,0.0,0.0,2.0294629,0.0,2.0552728,2.0552728,1.1497592,0.0,6.2197125,0.44350833,0.44350833,2.8269184,2.8269184,0.0,0.0,0.6306095426770292,2.8269184111069845,0.91216938,0.91216938,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,4.0847357,0.068985554,1.2102729,1.1497592
2012-06-05 13:00:00,0.0,0.0,1.9306993,0.0,1.9455314,1.9455314,1.1389188,0.0,7.3586313,0.44350833,0.44350833,2.7383643,2.7383643,0.0,0.0,0.6100726799173515,2.738364340397609,0.82361531,0.82361531,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,3.8762308,0.068335126,1.1988619,1.1389188
2012-06-05 14:00:00,0.0,0.0,0.84695764,0.0,1.8389702,1.8389702,1.0965881,0.0,8.4552194,0.44350833,0.44350833,2.7179288,2.7179288,0.0,0.0,0.5264868493857451,2.7179287856185224,0.80317975,0.80317975,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,2.6859279,0.065795285,1.1543032,1.0965881
2012-06-05 15:00:00,0.0,0.0,0.032109018,0.0,1.8929167,1.8929167,1.043562,0.0,9.4987814,0.44350833,0.44350833,2.8269184,2.8269184,0.0,0.0,0.4746252776696718,2.8269184111069845,0.91216938,0.91216938,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.9250257,0.062613719,1.0984863,1.043562
2012-06-05 16:00:00,0.0,0.0,0.0,0.0,1.5183534,1.5183534,0.46101503,0.0,9.9597964,0.44350833,0.44350833,2.4708932,2.4708932,0.5399452,0.5399452,0.4586432833041639,3.0108384041187644,0.55614418,0.55614418,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.5183534,0.060057614,1.0536423,1.0009602
2012-06-05 17:00:00,0.0,0.0,0.0,0.36183122,0.61403953,0.61403953,0.0,0.63223112,9.3146626,0.081677106,0.081677106,1.914749,1.914749,1.3481279,1.3481279,0.4894086224577666,3.2628769130608326,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.61403953,0.042953806,0.75357554,0.71589676
2012-06-05 18:00:00,0.38473881,0.0,0.0,0.44350833,0.18330123,0.18330123,0.0,1.6069782,7.6748889,0.0,0.0,1.914749,1.914749,1.6069782,1.6069782,0.5680400347360656,3.5217272735959306,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.18330123,0.0,0.0,0.0
2012-06-05 19:00:00,0.6599365,0.0,0.0,0.44350833,0.0,0.0,0.0,1.8522049,5.7848839,0.0,0.0,1.914749,1.914749,1.8522049,1.8522049,0.6599365023377363,3.76695393094497,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-05 20:00:00,0.66557016,0.0,0.0,0.44350833,0.0,0.0,0.0,1.7295916,4.0199945,0.0,0.0,1.914749,1.914749,1.7295916,1.7295916,0.6655701553515778,3.64434060227045,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-05 21:00:00,0.6294908,0.0,0.0,0.44350833,0.0,0.0,0.0,1.3072568,2.686059,0.0,0.0,1.914749,1.914749,1.3072568,1.3072568,0.6294908030714437,3.2220058035026597,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-05 22:00:00,0.5773895,0.0,0.0,0.44350833,0.0,0.0,0.0,0.21054867,2.4712135,0.0,0.0,1.914749,1.914749,0.21054867,0.21054867,0.5773895014398879,2.12529769702501,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-05 23:00:00,0.44781548,0.0,0.0,0.27927262,0.0,0.0,0.0,0.0,2.4712135,0.0,0.0,1.2056977,1.2056977,0.0,0.0,0.44781548212153227,1.2056977319661115,0.0,0.0,0.0,0.0,0.27927262,0.92642511,1.2056977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 00:00:00,0.29426847,0.0,0.0,0.18285875,0.0,0.0,0.0,0.0,2.4712135,0.0,0.0,0.78945217,0.78945217,0.0,0.0,0.2942684712549148,0.7894521690536662,0.0,0.0,0.0,0.0,0.18285875,0.60659342,0.78945217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 01:00:00,0.21911314,0.0,0.0,0.19820354,0.0,0.0,0.0,0.0,2.4712135,0.0,0.0,0.8556999,0.8556999,0.0,0.0,0.21911314275111374,0.8556999035197081,0.0,0.0,0.0,0.0,0.19820354,0.65749636,0.8556999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 02:00:00,0.19889592,0.0,0.0,0.2122696,0.0,0.0,0.0,0.0,2.4712135,0.0,0.0,0.91642699,0.91642699,0.0,0.0,0.19889591987874622,0.9164269934469133,0.0,0.0,0.0,0.0,0.2122696,0.7041574,0.91642699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 03:00:00,0.18722906,0.0,0.0,0.25446777,0.0,0.0,0.0,0.0,2.4712135,0.0,0.0,1.0986083,1.0986083,0.0,0.0,0.1872290639919254,1.0986082632285286,0.0,0.0,0.0,0.0,0.25446777,0.84414049,1.0986083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 04:00:00,0.17855932,0.0,0.0,0.38234102,0.016341101,0.016341101,0.0,0.0,2.4712135,0.0,0.0,1.6506727,1.6506727,0.0,0.0,0.1949004212873692,1.650672717112211,0.0,0.0,0.0,0.0,0.38234102,1.2683317,1.6506727,0.0,0.0,0.0,0.016341101,0.0,0.0,0.0
2012-06-06 05:00:00,0.12029894,0.0,0.0,0.44350833,0.1164743,0.1164743,0.0,1.082961,1.3661513,0.0,0.0,1.914749,1.914749,1.082961,1.082961,0.23677324652499998,2.997709984588397,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.1164743,0.0,0.0,0.0
2012-06-06 06:00:00,0.25370338,1.9545769,0.0,0.44350833,0.13745593,0.13745593,0.0,0.11881458,1.2449119,0.0,0.0,3.6738682,3.6738682,0.11881458,0.11881458,0.3911593120958066,3.7926827981809,0.0,0.0,1.9545769,1.7591192,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.13745593,0.0,0.0,0.0
2012-06-06 07:00:00,0.16170002,1.773916,0.0,0.44350833,0.36979704,0.36979704,0.0,0.0,1.2449119,0.0,0.0,3.5112734,3.5112734,0.22068227,0.22068227,0.5182561222875085,3.7319557082536945,0.0,0.0,1.773916,1.5965244,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.36979704,0.013240936,0.23229712,0.22068227
2012-06-06 08:00:00,0.47382039,1.4118476,0.0,0.44350833,0.092102029,0.092102029,0.0,0.0,1.2449119,0.0,0.0,3.1854119,3.1854119,0.0,0.0,0.5659224204826359,3.1854118989088493,0.0,0.0,1.4118476,1.2706629,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.092102029,0.0,0.0,0.0
2012-06-06 09:00:00,0.51011225,1.0990111,0.0,0.44350833,0.065519231,0.065519231,0.0,0.0,1.2449119,0.0,0.0,2.903859,2.903859,0.0,0.0,0.575631482059682,2.903859027428171,0.0,0.0,1.0990111,0.98911,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.065519231,0.0,0.0,0.0
2012-06-06 10:00:00,0.3125115,0.79230863,0.0,0.44350833,0.24382172,0.24382172,0.0,0.0,1.2449119,0.0,0.0,2.6278268,2.6278268,0.0,0.0,0.5563332238633311,2.62782680048633,0.0,0.0,0.79230863,0.71307777,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.24382172,0.0,0.0,0.0
2012-06-06 11:00:00,0.06900228,0.0,0.0,0.44350833,0.53200695,0.53200695,0.076739503,0.0,1.3216514,0.0,0.0,1.914749,1.914749,0.48673134,0.48673134,0.5672009800318766,2.401480374394019,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.53200695,0.033808251,0.59312721,0.56347085
2012-06-06 12:00:00,0.0,0.0,1.2382662,0.0,1.5171433,1.5171433,1.1117833,0.0,2.4334347,0.44350833,0.44350833,2.2910675,2.2910675,0.0,0.0,0.6306095426770292,2.2910674836172835,0.37631845,0.37631845,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,2.7554095,0.066706996,1.1702982,1.1117833
2012-06-06 13:00:00,0.0,0.0,0.0,0.0,1.3490569,1.3490569,0.93451118,0.0,3.3679458,0.44350833,0.44350833,2.1499961,2.1499961,0.069303036,0.069303036,0.6100726799173515,2.2192991046124044,0.23524704,0.23524704,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.3490569,0.060228853,1.0566465,1.0038142
2012-06-06 14:00:00,0.0,0.0,0.0,0.0,1.0254522,1.0254522,0.63513052,0.0,4.0030763,0.44350833,0.44350833,1.9148234,1.9148234,0.28791375,0.28791375,0.5264868493857451,2.202737170995894,7.4389156e-05,7.4389156e-05,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.0254522,0.055382656,0.97162555,0.92304427
2012-06-06 15:00:00,0.0,0.0,0.0,0.11670925,0.85269698,0.85269698,0.47822515,0.0,4.4813015,0.32679908,0.32679908,1.914749,1.914749,0.37631845,0.37631845,0.4746252776696718,2.2910674836172835,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.85269698,0.051272616,0.89951958,0.8545436
2012-06-06 16:00:00,0.0,0.0,0.037508326,0.0,1.4881164,1.4881164,1.009816,0.0,5.4911175,0.44350833,0.44350833,2.4401249,2.4401249,0.0,0.0,0.4586432833041639,2.440124886165878,0.52537586,0.52537586,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.5256248,0.060588962,1.0629642,1.009816
2012-06-06 17:00:00,0.0,0.0,0.0,0.442898,0.53431796,0.53431796,0.0086769878,0.0,5.4997945,0.00061033386,0.00061033386,1.914749,1.914749,0.7296397,0.7296397,0.4894086224577666,2.6443887341028396,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.53431796,0.044299001,0.77717546,0.73831669
2012-06-06 18:00:00,0.37682493,0.0,0.0,0.44350833,0.1912151,0.1912151,0.0,0.9394242,4.5411984,0.0,0.0,1.914749,1.914749,0.9394242,0.9394242,0.5680400347360656,2.8541732265786397,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.1912151,0.0,0.0,0.0
2012-06-06 19:00:00,0.6599365,0.0,0.0,0.44350833,0.0,0.0,0.0,1.1381674,3.3798031,0.0,0.0,1.914749,1.914749,1.1381674,1.1381674,0.6599365023377363,3.0529164299767655,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 20:00:00,0.66557016,0.0,0.0,0.44350833,0.0,0.0,0.0,1.0387958,2.3198074,0.0,0.0,1.914749,1.914749,1.0387958,1.0387958,0.6655701553515778,2.9535448282777024,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 21:00:00,0.6294908,0.0,0.0,0.44350833,0.0,0.0,0.0,0.69651584,1.6090769,0.0,0.0,1.914749,1.914749,0.69651584,0.69651584,0.6294908030714437,2.6112648668698193,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 22:00:00,0.5773895,0.0,0.0,0.39896454,0.0,0.0,0.0,0.0,1.6090769,0.0,0.0,1.7224411,1.7224411,0.0,0.0,0.5773895014398879,1.72244109611709,0.0,0.0,0.0,0.0,0.39896454,1.3234766,1.7224411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06 23:00:00,0.44781548,0.0,0.0,0.22633565,0.0,0.0,0.0,0.0,1.6090769,0.0,0.0,0.97715408,0.97715408,0.0,0.0,0.44781548212153227,0.9771540833741184,0.0,0.0,0.0,0.0,0.22633565,0.75081843,0.97715408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 00:00:00,0.29426847,0.0,0.0,0.13612318,0.0,0.0,0.0,0.0,1.6090769,0.0,0.0,0.58768168,0.58768168,0.0,0.0,0.2942684712549148,0.5876816821815187,0.0,0.0,0.0,0.0,0.13612318,0.45155851,0.58768168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 01:00:00,0.21911314,0.0,0.0,0.1475461,0.0,0.0,0.0,0.0,1.6090769,0.0,0.0,0.63699763,0.63699763,0.0,0.0,0.21911314275111374,0.6369976275394084,0.0,0.0,0.0,0.0,0.1475461,0.48945153,0.63699763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 02:00:00,0.19889592,0.0,0.0,0.15801711,0.0,0.0,0.0,0.0,1.6090769,0.0,0.0,0.68220391,0.68220391,0.0,0.0,0.19889591987874622,0.6822039107841406,0.0,0.0,0.0,0.0,0.15801711,0.5241868,0.68220391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 03:00:00,0.18722906,0.0,0.0,0.18943016,0.0,0.0,0.0,0.0,1.6090769,0.0,0.0,0.81782276,0.81782276,0.0,0.0,0.1872290639919254,0.8178227605183372,0.0,0.0,0.0,0.0,0.18943016,0.6283926,0.81782276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 04:00:00,0.17095961,0.0,0.0,0.28462119,0.023940809,0.023940809,0.0,0.0,1.6090769,0.0,0.0,1.228789,1.228789,0.0,0.0,0.1949004212873692,1.2287889718340843,0.0,0.0,0.0,0.0,0.28462119,0.94416778,1.228789,0.0,0.0,0.0,0.023940809,0.0,0.0,0.0
2012-06-07 05:00:00,0.029429074,0.0,0.0,0.44350833,0.20734417,0.20734417,0.0,0.3167975,1.2858142,0.0,0.0,1.914749,1.914749,0.3167975,0.3167975,0.23677324652499998,2.231546527444508,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.20734417,0.0,0.0,0.0
2012-06-07 06:00:00,0.03050851,0.61573967,0.0,0.44350833,0.37951114,0.37951114,0.0,0.040084253,1.2449119,0.0,0.0,2.4689147,2.4689147,0.35442314,0.35442314,0.3911593120958066,2.823337871739184,0.0,0.0,0.61573967,0.5541657,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.37951114,0.018860333,0.33088304,0.31433889
2012-06-07 07:00:00,0.0,0.0,0.0,0.094229464,0.91900983,0.91900983,0.0,0.0,1.2449119,0.34883605,0.34883605,1.9128373,1.9128373,0.86529433,0.86529433,0.5182561222875085,2.7781315884944515,0.0,0.0,0.0,0.0,0.44306551,1.4697717,1.9128373,0.0,0.0,0.0,0.91900983,0.05191766,0.91083613,0.86529433
2012-06-07 08:00:00,0.0,0.0,0.47102918,0.0,1.0713811,1.0713811,0.57598002,0.0,1.8208919,0.44350833,0.44350833,1.914749,1.914749,0.45652601,0.45652601,0.5659224204826359,2.371275039291862,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.5424103,0.061950362,1.0868485,1.032506
2012-06-07 09:00:00,0.0,0.0,0.0,0.0,0.83345775,0.83345775,0.0,0.41616275,1.396236,0.20661631,0.20661631,0.89202016,0.89202016,1.2696621,1.2696621,0.575631482059682,2.1616822715208306,0.0,0.0,0.0,0.0,0.20661631,0.68540385,0.89202016,0.0,0.0,0.0,0.83345775,0.051209962,0.89842039,0.85349937
2012-06-07 10:00:00,0.0,0.0,0.0,0.0,0.87697803,0.87697803,0.076123047,0.0,1.4723591,0.26817183,0.26817183,1.1577725,1.1577725,0.79842667,0.79842667,0.5563332238633311,1.9561991658629572,0.0,0.0,0.0,0.0,0.26817183,0.88960067,1.1577725,0.0,0.0,0.0,0.87697803,0.052472983,0.92057865,0.87454972
2012-06-07 11:00:00,0.0,0.0,0.0,0.0,0.89813819,0.89813819,0.29583499,0.0,1.7681941,0.27791516,0.27791516,1.1998372,1.1998372,0.58786586,0.58786586,0.5672009800318766,1.7877030192235006,0.0,0.0,0.0,0.0,0.27791516,0.921922,1.1998372,0.0,0.0,0.0,0.89813819,0.053022051,0.93021143,0.88370086
2012-06-07 12:00:00,0.0,0.0,0.50943734,0.0,1.0879519,1.0879519,1.0383266,0.0,2.8065207,0.39504279,0.39504279,1.7055098,1.7055098,0.0,0.0,0.6306095426770292,1.7055097769603513,0.0,0.0,0.0,0.0,0.39504279,1.310467,1.7055098,0.0,0.0,0.0,1.5973893,0.062299595,1.0929753,1.0383266
2012-06-07 13:00:00,0.0,0.0,0.0034665941,0.0,1.049473,1.049473,0.94553958,0.0,3.7520602,0.38266795,0.38266795,1.6520842,1.6520842,0.0,0.0,0.6100726799173515,1.652084169489304,0.0,0.0,0.0,0.0,0.38266795,1.2694162,1.6520842,0.0,0.0,0.0,1.0529396,0.056732375,0.99530482,0.94553958
2012-06-07 14:00:00,0.032349744,0.0,0.0,0.22675741,0.53378392,0.53378392,0.0,0.0,3.7520602,0.0,0.0,0.97897493,0.97897493,0.66078025,0.66078025,0.5264868493857451,1.6397551831498318,0.0,0.0,0.0,0.0,0.22675741,0.75221752,0.97897493,0.0,0.0,0.0,0.53378392,0.039646815,0.69555816,0.66078025
2012-06-07 15:00:00,0.026243583,0.0,0.0,0.0,0.48289813,0.48289813,0.0,1.1302359,2.5987583,0.0,0.0,0.0,0.0,1.7055098,1.7055098,0.4746252776696718,1.7055097769603513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48289813,0.034516433,0.60555146,0.57527388
2012-06-07 16:00:00,0.0078485609,0.0,0.0,0.29003931,0.48465213,0.48465213,0.0,0.0,2.5987583,0.0,0.0,1.2521805,1.2521805,0.56429015,0.56429015,0.4586432833041639,1.8164706540156033,0.0,0.0,0.0,0.0,0.29003931,0.96214119,1.2521805,0.0,0.0,0.0,0.48465213,0.033857409,0.59398964,0.56429015
2012-06-07 17:00:00,0.30131094,0.0,0.0,0.44350833,0.18809768,0.18809768,0.0,0.053779122,2.5438817,0.0,0.0,1.914749,1.914749,0.053779122,0.053779122,0.4894086224577666,1.9685281522024294,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.18809768,0.0,0.0,0.0
2012-06-07 18:00:00,0.56804003,0.0,0.0,0.44350833,0.0,0.0,0.0,0.20994628,2.3296508,0.0,0.0,1.914749,1.914749,0.20994628,0.20994628,0.5680400347360656,2.1246953125024137,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 19:00:00,0.6599365,0.0,0.0,0.44350833,0.0,0.0,0.0,0.35789412,1.9644527,0.0,0.0,1.914749,1.914749,0.35789412,0.35789412,0.6599365023377363,2.2726431485760825,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 20:00:00,0.66557016,0.0,0.0,0.44350833,0.0,0.0,0.0,0.2839202,1.6747382,0.0,0.0,1.914749,1.914749,0.2839202,0.2839202,0.6655701553515778,2.198669230539248,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 21:00:00,0.6294908,0.0,0.0,0.44350833,0.0,0.0,0.0,0.029121149,1.6450227,0.0,0.0,1.914749,1.914749,0.029121149,0.029121149,0.6294908030714437,1.943870179523485,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 22:00:00,0.5773895,0.0,0.0,0.29699602,0.0,0.0,0.0,0.0,1.6450227,0.0,0.0,1.2822146,1.2822146,0.0,0.0,0.5773895014398879,1.2822145793051316,0.0,0.0,0.0,0.0,0.29699602,0.98521856,1.2822146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07 23:00:00,0.44781548,0.0,0.0,0.16848813,0.0,0.0,0.0,0.0,1.6450227,0.0,0.0,0.72741019,0.72741019,0.0,0.0,0.44781548212153227,0.7274101940288727,0.0,0.0,0.0,0.0,0.16848813,0.55892207,0.72741019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08 00:00:00,0.33162638,0.0,0.0,0.078469706,0.0,0.0,0.0,0.0,1.6450227,0.0,0.0,0.33877558,0.33877558,0.0,0.0,0.33162638308428954,0.33877558383886663,0.0,0.0,0.0,0.0,0.078469706,0.26030588,0.33877558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08 01:00:00,0.25703042,0.0,0.0,0.084132468,0.0,0.0,0.0,0.0,1.6450227,0.0,0.0,0.36322331,0.36322331,0.0,0.0,0.2570304243832813,0.3632233063839394,0.0,0.0,0.0,0.0,0.084132468,0.27909084,0.36322331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08 02:00:00,0.20900453,0.0,0.0,0.089795231,0.0,0.0,0.0,0.0,1.6450227,0.0,0.0,0.38767103,0.38767103,0.0,0.0,0.20900453131493,0.38767102892901234,0.0,0.0,0.0,0.0,0.089795231,0.2978758,0.38767103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08 03:00:00,0.19993475,0.0,0.0,0.050908629,0.0,0.0,0.0,0.34251088,1.2955218,0.0,0.0,0.21978674,0.21978674,0.34251088,0.34251088,0.19993474951250423,0.5622976185366756,0.0,0.0,0.0,0.0,0.050908629,0.16887811,0.21978674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08 04:00:00,0.063680656,0.0,0.0,0.12180623,0.16743943,0.16743943,0.0,0.0,1.2955218,0.0,0.0,0.52587144,0.52587144,0.49045532,0.49045532,0.2016927688927101,1.0163267515166,0.0,0.0,0.0,0.0,0.12180623,0.4040652,0.52587144,0.0,0.0,0.0,0.16743943,0.029427319,0.51626875,0.49045532
2012-06-08 05:00:00,0.0,0.0,0.0,0.28205455,0.30594841,0.30594841,0.0,0.0,1.2955218,0.045037709,0.045037709,1.4121484,1.4121484,0.91038523,0.91038523,0.2062875922727936,2.3225336417819205,0.0,0.0,0.0,0.0,0.32709226,1.0850562,1.4121484,0.0,0.0,0.0,0.30594841,0.054623114,0.95830024,0.91038523
2012-06-08 06:00:00,0.0,0.0,0.0,0.0095105843,0.74419913,0.74419913,0.0,0.049597742,1.2449119,0.43399775,0.43399775,1.914749,1.914749,0.97706729,0.97706729,0.25455321525662755,2.8918163239029027,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.74419913,0.055648173,0.97628374,0.92746955
2012-06-08 07:00:00,0.0,0.0,0.0,0.023418249,0.81241273,0.81241273,0.0,0.0,1.2449119,0.38958132,0.38958132,1.7830342,1.7830342,0.84684223,0.84684223,0.3720208738431109,2.629876439491408,0.0,0.0,0.0,0.0,0.41299957,1.3700346,1.7830342,0.0,0.0,0.0,0.81241273,0.050810534,0.89141287,0.84684223
2012-06-08 08:00:00,0.0,0.0,0.63075275,0.0,1.0188643,1.0188643,0.83567917,0.0,2.0805911,0.44350833,0.44350833,1.914749,1.914749,0.20521777,0.20521777,0.5129021541750634,2.1199667978370313,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.6496171,0.062453816,1.095681,1.0408969
2012-06-08 09:00:00,0.0,0.0,0.80604524,0.0,1.1298691,1.1298691,0.88692723,0.0,2.9675183,0.44350833,0.44350833,1.914749,1.914749,0.18077004,0.18077004,0.622298905606965,2.0955190752919584,0.0,0.0,0.0,0.0,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.9359143,0.064061837,1.1238919,1.0676973
2012-06-08 10:00:00,0.0,0.0,1.4604058,0.0,1.1369649,1.1369649,1.1083879,0.0,4.0759061,0.41176371,0.41176371,1.7776987,1.7776987,0.0,0.0,0.6586978977744095,1.7776986822060115,0.0,0.0,0.0,0.0,0.41176371,1.365935,1.7776987,0.0,0.0,0.0,2.5973707,0.066503271,1.1667241,1.1083879
