ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
06Kommende4_thermal_storage,storage,187.25,0,182.13,0,19.26,0.0,77.03,19.26,750,11632.19
07Kommende5_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
07Kommende5_thermal_storage,storage,110.72,0,107.62,0,11.37,0.0,45.5,11.37,750,6870.2
08Kommende6_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
08Kommende6_thermal_storage,storage,135.16,0,131.62,0,13.74,0.0,54.97,13.74,750,8300.05
09Kommende7_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
09Kommende7_thermal_storage,storage,165.7,0,161.37,0,16.8,0.0,67.22,16.8,750,10149.52
10Kommende8_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
10Kommende8_thermal_storage,storage,68.28,0,66.4,0,7.18,0.0,28.7,7.18,750,4333.89
11Kommende9_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
11Kommende9_thermal_storage,storage,148.47,0,144.52,0,15.32,0.0,61.28,15.32,750,9252.58
12Kommende10_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
12Kommende10_thermal_storage,storage,16.44,0,16.11,0,2.53,0.0,10.12,2.53,750,1527.52
13Kommende1112_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
13Kommende1112_thermal_storage,storage,74.5,0,72.42,0,7.81,0.0,31.25,7.81,750,4719.06
14Kommende13_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
14Kommende13_thermal_storage,storage,58.13,0,56.53,0,6.11,0.0,24.42,6.11,750,3687.96
15TischlereiB_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
15TischlereiB_thermal_storage,storage,94.66,0,91.93,0,16.19,0.0,64.74,16.19,750,9776.41
16WGTischlereiB_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
16WGTischlereiB_thermal_storage,storage,80.28,0,77.87,0,13.93,0.0,55.73,13.93,750,8415.95
17Muehle_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
17Muehle_thermal_storage,storage,76.88,0,74.83,0,13.9,0.0,55.6,13.9,750,8395.73
01Schloss_electricity_demand,sink,2842.07,0,0,0,15.59,0,0,0,0,0
01Schloss_heat_demand,sink,14688.05,0,0,0,97.43,0,0,0,0,0
01Schloss_electric_vehicle,sink,280.2,0,0,0,31.73,0,0,0,0,0
02Nebengebaeude_electricity_demand,sink,714.36,0,0,0,4.38,0,0,0,0,0
02Nebengebaeude_heat_demand,sink,3472.32,0,0,0,32.25,0,0,0,0,0
03Kommende1B_electricity_demand,sink,153.07,0,0,0,0.84,0,0,0,0,0
03Kommende1B_heat_demand,sink,273.93,0,0,0,2.2,0,0,0,0,0
