date,ID_electricity_sink,ID_heat_sink,ID_cooling_sink,ID_heat_bus_excess,ID_cooling_bus_excess,ID_pv_bus_excess,ID_hp_electricity_bus_excess,district_chp_electricity_bus_excess,ID_photovoltaic_electricity_source,ID_solar_thermal_source_collector,wind_turbine,ID_electricity_bus_shortage,ID_gas_bus_shortage,ID_hp_electricity_bus_shortage,district_gas_bus_shortage,ID_gasheating_transformer_input,ID_gasheating_transformer_output1,ID_GCHP_transformer_el_input,ID_GCHP_transformer_ambient_input,ID_GCHP_transformer_heat_output,ID_ASCH_transformer_el_input,ID_ASCH_transformer_ambient_input,ID_ASCH_transformer_cooling_output,ID_AbsCH_transformer_el_input,ID_AbsCH_transformer_heat_input,ID_AbsCH_transformer_cooling_output,ID_ASHP_transformer_el_input,ID_ASHP_transformer_ambient_input,ID_ASHP_transformer_heat_output,ID_chp_transformer_input,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_battery_storage_capacity,ID_battery_storage_input,ID_battery_storage_output,ID_thermal_storage_capacity,ID_thermal_storage_input,ID_thermal_storage_output,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1
2012-01-01 20:00:00,0.8402533537665795,4.013179293250824,20.0,0.0,0.0,0.0,2.6463438716901617,0.0,0.0,0.0,5.6663574324997485,0.0,0.0,0.0,0.0,0.0,0.0,0.9295622656336644,3.0836170276171595,4.013179293250824,0.0,0.0,0.0,1.2501979414093431,25.00395882818686,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691373579568765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.826104078733169,4.826104078733169
2012-01-01 21:00:00,0.7040567955330165,3.494577595315827,20.0,0.0,0.0,0.0,2.782654798904068,0.0,0.0,0.0,5.907746952188438,0.0,0.0,0.0,0.0,0.0,0.0,0.809439905263509,2.685137690052318,3.494577595315827,0.0,0.0,0.0,1.2501979414093431,25.00395882818686,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330534869035378,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,4.84229264557692,4.84229264557692
2012-01-01 22:00:00,0.5826935258199407,2.3855678105009868,20.0,0.0,0.0,0.0,3.2481814134761455,0.0,0.0,0.0,5.995033249486646,0.0,0.0,0.0,0.0,0.0,0.0,0.5525628577027151,1.8330049527982717,2.3855678105009868,0.0,0.0,0.0,1.2501979414093431,25.00395882818686,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6919323801138795,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,5.050942212588204,5.050942212588204
2012-01-01 23:00:00,0.4314639041363219,1.739310309997375,20.0,0.0,0.0,0.0,3.558226067811222,0.0,0.0,0.0,6.004157340753756,0.0,0.0,0.0,0.0,0.0,0.0,0.4028719163183675,1.3364383936790076,1.739310309997375,0.0,0.0,0.0,1.2501979414093431,25.00395882818686,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.053329891192381,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,5.211295925538932,5.211295925538932
2012-01-02 00:00:00,0.3903602123775312,2.9687966091396008,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41070645404683837,0.0,0.0,1.5455641161596665,0.0,0.0,0.0,0.6876546250596005,2.2811419840800005,2.9687966091396008,0.0,0.0,0.0,1.2396532438478747,24.793064876957494,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684556920704114,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.38174375274780864,0.38174375274780864
2012-01-02 01:00:00,0.28118321336815516,3.0462434772041123,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6787467416890417,0.0,0.0,1.1862856458139899,0.0,0.0,0.0,0.7055934413655032,2.340650035838609,3.0462434772041123,0.0,0.0,0.0,1.2396532438478747,24.793064876957494,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315783950215847,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.758961039399388,0.758961039399388
2012-01-02 02:00:00,0.2250964018917008,3.1236903452686233,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597004030727686,0.0,0.0,0.46718398925971116,0.0,0.0,0.0,0.7235322576714057,2.4001580875972177,3.1236903452686233,0.0,0.0,0.0,1.2396532438478747,24.793064876957494,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470109797275802,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,1.4960015122595693,1.4960015122595693
2012-01-02 03:00:00,0.20536862759677693,3.368938760806243,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5207654570599458,0.0,0.0,0.34319741261296843,0.0,0.0,0.0,0.7803385093067641,2.588600251499479,3.368938760806243,0.0,0.0,0.0,1.2396532438478747,24.793064876957494,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5782380092393133,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,1.6767943405416703,1.6767943405416703
2012-01-02 04:00:00,0.1934320755550382,4.040144950698675,20.0,0.0,0.0,0.0,0.08048930393121756,0.0,0.0,0.0,2.087985362880216,0.0,0.0,0.0,0.0,0.0,0.0,0.935808250624587,3.104336700074088,4.040144950698675,0.0,0.0,0.0,1.2396532438478747,24.793064876957494,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20946503875104644,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,2.255950798403679,2.255950798403679
2012-01-02 05:00:00,0.19288269449872383,5.808515104838349,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968389493690835,0.0,1.4048925332760884,0.0,0.0,1.4048925332760884,1.194158653284675,1.0688113647853077,3.545545086768367,4.614356451553674,0.0,0.0,0.0,1.2404206280610774,24.80841256122155,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2052757379760255,0.0,0.0,0.0,0.0,0.0,2.309231992846385,2.309231992846385
