ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
03Kommende1Bcentral_electricity_link,link,10.24,0,10.24,0,1.35,519.9,0.0,0.0,0,0.0
03Kommende1B_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
03Kommende1Bpv_03Kommende1B_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
03Kommende1Bpv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_naturalgas_03Kommende1Blink,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
04Kommende2central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
04Kommende2pv_04Kommende2_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
04Kommende2pv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
05Kommende3central_electricity_link,link,5.89,0,5.89,0,0.88,298.94,0.0,0.0,0,0.0
05Kommende3_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
05Kommende3pv_05Kommende3_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
01Schloss_electricity_demand,sink,189.62,0,0,0,13.88,0,0,0,0,0
01Schloss_heat_demand,sink,1256.85,0,0,0,65.98,0,0,0,0,0
01Schloss_electric_vehicle,sink,0.0,0,0,0,0.0,0,0,0,0,0
02Nebengebaeude_electricity_demand,sink,58.68,0,0,0,4.38,0,0,0,0,0
02Nebengebaeude_heat_demand,sink,260.79,0,0,0,13.51,0,0,0,0,0
03Kommende1B_electricity_demand,sink,10.21,0,0,0,0.75,0,0,0,0,0
03Kommende1B_heat_demand,sink,22.9,0,0,0,1.42,0,0,0,0,0
05Kommende3_electricity_demand,sink,5.87,0,0,0,0.43,0,0,0,0,0
05Kommende3_heat_demand,sink,88.39,0,0,0,5.48,0,0,0,0,0
06Kommende4_electricity_demand,sink,7.66,0,0,0,0.56,0,0,0,0,0
06Kommende4_heat_demand,sink,73.43,0,0,0,4.55,0,0,0,0,0
07Kommende5_electricity_demand,sink,5.87,0,0,0,0.43,0,0,0,0,0
07Kommende5_heat_demand,sink,42.67,0,0,0,2.65,0,0,0,0,0
08Kommende6_electricity_demand,sink,7.66,0,0,0,0.56,0,0,0,0,0
08Kommende6_heat_demand,sink,56.1,0,0,0,3.48,0,0,0,0,0
09Kommende7_electricity_demand,sink,9.19,0,0,0,0.67,0,0,0,0,0
09Kommende7_heat_demand,sink,69.09,0,0,0,4.28,0,0,0,0,0
10Kommende8_electricity_demand,sink,7.66,0,0,0,0.56,0,0,0,0,0
10Kommende8_heat_demand,sink,27.35,0,0,0,1.7,0,0,0,0,0
11Kommende9_electricity_demand,sink,10.21,0,0,0,0.75,0,0,0,0,0
11Kommende9_heat_demand,sink,60.68,0,0,0,3.76,0,0,0,0,0
12Kommende10_electricity_demand,sink,4.82,0,0,0,0.54,0,0,0,0,0
12Kommende10_heat_demand,sink,16.25,0,0,0,1.17,0,0,0,0,0
13Kommende1112_electricity_demand,sink,10.21,0,0,0,0.75,0,0,0,0,0
13Kommende1112_heat_demand,sink,29.31,0,0,0,1.82,0,0,0,0,0
14Kommende13_electricity_demand,sink,12.77,0,0,0,0.93,0,0,0,0,0
14Kommende13_heat_demand,sink,22.9,0,0,0,1.42,0,0,0,0,0
17Muehle_electricity_demand,sink,68.09,0,0,0,5.31,0,0,0,0,0
17Muehle_heat_demand,sink,88.07,0,0,0,4.48,0,0,0,0,0
19Hotel_electricity_demand,sink,1038.42,0,0,0,80.99,0,0,0,0,0
19Hotel_heat_demand,sink,2002.0,0,0,0,115.32,0,0,0,0,0
