date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_oil_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_electricity_sink_input1,01_heat_sink_input1,01_oilheating_transformer_input1,01_oilheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1
2012-01-03 02:00:00,0.21026311,4.5165679,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.21026311337121373,6.537052682632987,0.0,0.0,4.5165679,4.0649111,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 03:00:00,0.19827662,4.6943432,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.1982766175970828,6.697050475564563,0.0,0.0,4.6943432,4.2249089,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 04:00:00,0.19208359,5.1260833,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.19208359478044845,7.0856165441126775,0.0,0.0,5.1260833,4.613475,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 05:00:00,0.20017448,6.8276471,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.20017447942798683,8.617023990743482,0.0,0.0,6.8276471,6.1448824,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 06:00:00,0.26520122,8.4530215,3.9999448,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.26520121900264726,13.759810192115586,3.9999448,3.6799492,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 07:00:00,0.40928889,8.4530215,2.3850603,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.4092888869541797,12.274116400608088,2.3850603,2.1942554,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 08:00:00,0.59787642,8.4530215,1.6645733,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.5978764204671733,11.611268401320128,1.6645733,1.5314074,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 09:00:00,0.0,8.4530215,1.0683082,1.3314861,0.0,1.2804682,1.2804682,0.57261571,0.57261571,0.7078525191948247,11.062704539840439,1.0683082,0.98284359,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,2.6119543
2012-01-03 10:00:00,0.0,8.4530215,0.77017571,1.7865461,0.0,1.3111337,1.3111337,0.57261571,0.57261571,0.738517970883643,10.788422609100593,0.77017571,0.70856165,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,3.0976797
2012-01-03 11:00:00,0.0,8.3768321,0.0,2.0203715,0.0,1.3466936,1.3466936,0.57261571,0.57261571,0.7740779083468982,10.011290472004363,0.0,0.0,8.3768321,7.5391489,0.57261571,1.8995259,2.4721416,3.3670651
2012-01-03 12:00:00,0.0,8.0212815,0.0,1.9427976,0.0,1.4046783,1.4046783,0.57261571,0.57261571,0.8320625816542567,9.691294886141211,0.0,0.0,8.0212815,7.2191533,0.57261571,1.8995259,2.4721416,3.3474758
2012-01-03 13:00:00,0.0,7.9704885,0.0,1.6247532,0.0,1.4006828,1.4006828,0.57261571,0.57261571,0.8280670830628797,9.645581231017903,0.0,0.0,7.9704885,7.1734397,0.57261571,1.8995259,2.4721416,3.025436
2012-01-03 14:00:00,0.0,7.8942991,0.0,1.0865063,0.0,1.3390023,1.3390023,0.57261571,0.57261571,0.7663865735584976,9.577010748332942,0.0,0.0,7.8942991,7.1048692,0.57261571,1.8995259,2.4721416,2.4255086
2012-01-03 15:00:00,0.71819087,8.4530215,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.7181908718000126,10.079860954689325,0.0,0.0,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 16:00:00,0.7227857,8.4530215,0.91924198,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.7227856951800962,10.925563574470516,0.91924198,0.84570262,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 17:00:00,0.90143443,8.4530215,1.1925301,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.9014344259470396,11.176988677648707,1.1925301,1.0971277,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 18:00:00,1.0458717,8.4530215,0.91924198,0.0,0.57261571,0.0,0.0,-0.0,0.0,1.0458717000253175,10.925563574470516,0.91924198,0.84570262,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 19:00:00,1.0494177,8.4530215,0.84470884,0.0,0.57261571,0.0,0.0,-0.0,0.0,1.0494177050251645,10.856993091785554,0.84470884,0.77713214,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 20:00:00,0.85883242,8.4530215,0.59626507,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.8588324222164825,10.628424816169016,0.59626507,0.54856386,8.4530215,7.6077194,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 21:00:00,0.66969551,8.0212815,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.6696955076471746,9.691294886141211,0.0,0.0,8.0212815,7.2191533,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 22:00:00,0.61181072,5.7863917,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.6118107218046005,7.679894060715675,0.0,0.0,5.7863917,5.2077525,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 23:00:00,0.51896532,4.4403785,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.5189653232874778,6.468482199948024,0.0,0.0,4.4403785,3.9963406,0.57261571,1.8995259,2.4721416,0.0
2012-01-04 00:00:00,0.2912219,0.0,0.0,0.0,0.38375184,0.0,0.0,-0.0,0.0,0.2912219035789898,1.6567636280807856,0.0,0.0,0.0,0.0,0.38375184,1.2730118,1.6567636,0.0
2012-01-04 01:00:00,0.21550721,0.0,0.0,0.0,0.40736734,0.0,0.0,-0.0,0.0,0.215507205272396,1.758718312885757,0.0,0.0,0.0,0.0,0.40736734,1.351351,1.7587183,0.0
2012-01-04 02:00:00,0.19752746,0.0,0.0,0.0,0.42507897,0.0,0.0,-0.0,0.0,0.19752746161119958,1.8351843264894858,0.0,0.0,0.0,0.0,0.42507897,1.4101054,1.8351843,0.0
2012-01-04 03:00:00,0.19233331,0.0,0.0,0.0,0.48805363,0.0,0.0,-0.0,0.0,0.1923333134424095,2.1070634859694097,0.0,0.0,0.0,0.0,0.48805363,1.6190099,2.1070635,0.0
2012-01-04 04:00:00,0.19542982,0.34957757,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.19542982485072669,2.7867613846692194,0.0,0.0,0.34957757,0.31461981,0.57261571,1.8995259,2.4721416,0.0
2012-01-04 05:00:00,0.23393644,1.8316966,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.23393644252512233,4.120668510867596,0.0,0.0,1.8316966,1.6485269,0.57261571,1.8995259,2.4721416,0.0
2012-01-04 06:00:00,0.44994309,3.1061302,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.4499430851214405,5.267658714923524,0.0,0.0,3.1061302,2.7955171,0.57261571,1.8995259,2.4721416,0.0
