date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1
2012-01-03 05:00:00,0.20017448,5.1248914,0.0,0.0,0.9275801,0.0,0.0,0.20017447942798683,8.617023990743482,-0.0,0.0,0.0,0.0,5.1248914,4.6124023,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 06:00:00,0.26520122,6.6262128,4.121301,0.0,0.9275801,0.0,0.0,0.26520121900264726,13.759810192115586,-0.0,0.0,4.121301,3.7915969,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 07:00:00,0.40928889,6.6262128,2.5064164,0.0,0.9275801,0.0,0.0,0.4092888869541797,12.274116400608088,-0.0,0.0,2.5064164,2.3059031,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 08:00:00,0.59787642,6.6262128,1.7859295,0.0,0.9275801,0.0,0.0,0.5978764204671733,11.611268401320128,-0.0,0.0,1.7859295,1.6430551,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 09:00:00,0.0,6.6262128,1.1896644,1.345901,0.0,1.6354326,1.6354326,0.7078525191948247,11.062704539840439,0.9275801,0.9275801,1.1896644,1.0944912,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,2.9813336
2012-01-03 10:00:00,0.0,6.6262128,0.89153186,1.8696517,0.0,1.6660981,1.6660981,0.738517970883643,10.788422609100593,0.9275801,0.9275801,0.89153186,0.82020931,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,3.5357497
2012-01-03 11:00:00,0.0,6.6262128,0.046823018,2.1415732,0.0,1.701658,1.701658,0.7740779083468982,10.011290472004363,0.9275801,0.9275801,0.046823018,0.043077177,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,3.8432312
2012-01-03 12:00:00,0.0,6.3185257,0.0,2.061229,0.0,1.7596427,1.7596427,0.8320625816542567,9.691294886141211,0.9275801,0.9275801,0.0,0.0,6.3185257,5.6866732,3.0770416,0.9275801,4.0046217,3.8208717
2012-01-03 13:00:00,0.0,6.2677328,0.0,1.6976421,0.0,1.7556472,1.7556472,0.8280670830628797,9.645581231017903,0.9275801,0.9275801,0.0,0.0,6.2677328,5.6409595,3.0770416,0.9275801,4.0046217,3.4532893
2012-01-03 14:00:00,0.0,6.1915434,0.0,1.0745543,0.0,1.6939667,1.6939667,0.7663865735584976,9.577010748332942,0.9275801,0.9275801,0.0,0.0,6.1915434,5.572389,3.0770416,0.9275801,4.0046217,2.7685209
2012-01-03 15:00:00,0.71819087,6.6262128,0.12135615,0.0,0.9275801,0.0,0.0,0.7181908718000126,10.079860954689325,-0.0,0.0,0.12135615,0.11164766,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 16:00:00,0.7227857,6.6262128,1.0405981,0.0,0.9275801,0.0,0.0,0.7227856951800962,10.925563574470516,-0.0,0.0,1.0405981,0.95735028,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 17:00:00,0.90143443,6.6262128,1.3138863,0.0,0.9275801,0.0,0.0,0.9014344259470396,11.176988677648707,-0.0,0.0,1.3138863,1.2087754,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 18:00:00,1.0458717,6.6262128,1.0405981,0.0,0.9275801,0.0,0.0,1.0458717000253175,10.925563574470516,-0.0,0.0,1.0405981,0.95735028,6.6262128,5.9635916,3.0770416,0.9275801,4.0046217,0.0
