date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_pv_bus_excess_input1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_photovoltaic_electricity_source_output1
2012-01-04 22:00:00,0.58269353,0.95808939,0.0,0.5826935258199407,2.540370896390538,1.6780904,0.95808939,0.86228045,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 23:00:00,0.4314639,0.69854009,0.0,0.4314639041363219,1.8521767739569808,1.2234907,0.69854009,0.62868608,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 00:00:00,0.33252537,0.70788345,0.0,0.33252537026734935,1.876950676557445,1.2398556,0.70788345,0.63709511,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 01:00:00,0.24557333,0.75144551,0.0,0.24557333217250782,1.9924553335763648,1.3161544,0.75144551,0.67630096,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 02:00:00,0.22120079,0.78411705,0.0,0.2212007907651082,2.079083826340555,1.3733785,0.78411705,0.70570535,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 03:00:00,0.21530743,0.90028254,0.0,0.21530743034282715,2.387096245057674,1.576842,0.90028254,0.81025429,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 04:00:00,0.22010203,1.1906963,0.0,0.22010202865247955,3.1571272918504723,2.0855007,1.1906963,1.0716266,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 05:00:00,0.26290381,1.7606332,0.0,0.26290380731260543,4.6683132211813385,3.0837433,1.7606332,1.5845699,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 06:00:00,0.46402722,2.2507064,0.0,0.4640272176560443,5.967740612644184,3.9421049,2.2507064,2.0256357,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 07:00:00,0.6478701,2.0982392,0.0,0.6478700965917779,5.563474313077965,3.6750591,2.0982392,1.8884152,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 08:00:00,0.68657649,1.9131004,0.0,0.6865764891957423,5.072579520747557,3.3507892,1.9131004,1.7217904,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 09:00:00,0.0,0.0,13.029567,0.6790849293369104,4.677938609266247,3.0901016,-0.0,-0.0,1.2200505,0.36778656,1.587837,1.0468715,1.0468715,0.36778656,0.36778656,14.076438
2012-01-05 10:00:00,0.0,0.0,14.543788,0.659457042506771,4.341050026294399,2.8675634,-0.0,-0.0,1.1321868,0.34129987,1.4734866,1.0007569,1.0007569,0.34129987,0.34129987,15.544545
2012-01-05 11:00:00,0.0,0.0,15.497435,0.6656500653234054,4.138916876511289,2.7340405,-0.0,-0.0,1.0794685,0.32540786,1.4048764,0.99105792,0.99105792,0.32540786,0.32540786,16.488493
2012-01-05 12:00:00,0.0,0.0,15.334106,0.747208180319888,4.08116454800183,2.6958911,-0.0,-0.0,1.0644062,0.32086728,1.3852735,1.0680755,1.0680755,0.32086728,0.32086728,16.402182
2012-01-05 13:00:00,0.0,0.0,14.209611,0.7274804060249641,4.0619137718320095,2.6831746,-0.0,-0.0,1.0593854,0.31935376,1.3787392,1.0468342,1.0468342,0.31935376,0.31935376,15.256445
2012-01-05 14:00:00,0.0,0.0,12.368281,0.6331866392684673,4.177418428850929,2.7594734,-0.0,-0.0,1.0895101,0.32843491,1.417945,0.96162155,0.96162155,0.32843491,0.32843491,13.329903
2012-01-05 15:00:00,0.0,0.0,1.0169228,0.5665617002572562,4.360300802464219,2.8802799,-0.0,-0.0,1.1372075,0.3428134,1.4800209,0.9093751,0.9093751,0.3428134,0.3428134,1.9262979
2012-01-05 16:00:00,0.53010278,1.7388522,0.0,0.5301027756109412,4.610560892671877,3.0455939,1.7388522,1.564967,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 17:00:00,0.58099544,1.8513875,0.0,0.5809954389186055,4.908947923304088,3.2426992,1.8513875,1.6662487,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 18:00:00,0.72343496,1.8985797,0.0,0.723434963701195,5.034077968407916,3.3253562,1.8985797,1.7087217,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 19:00:00,0.85848282,1.9131004,0.0,0.858482816089737,5.072579520747557,3.3507892,1.9131004,1.7217904,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 20:00:00,0.83930442,1.8259763,0.0,0.8393044228511274,4.841570206709717,3.1981915,1.8259763,1.6433787,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-05 21:00:00,0.77887251,1.5900151,0.0,0.7788725066565506,4.215919981190569,2.7849064,1.5900151,1.4310136,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
