,dhi,dirhi,pressure,temp_air,v_wind,z0
11.07.2012 23:00,0,0,1002200,1595,289899,15
12.07.2012 00:00,0,0,1002280,1583333333,243155,15
12.07.2012 01:00,0,0,1002350,1508333333,184846,15
12.07.2012 02:00,0,0,1002320,152,133031,15
12.07.2012 03:00,3,0,1002370,1538333333,92503,15
12.07.2012 04:00,15,0,1002470,155,817747,15
12.07.2012 05:00,81,7,1002420,1601666667,799113,15
12.07.2012 06:00,155,24,1002260,1625,103184,15
12.07.2012 07:00,283,28,1001960,1623333333,128033,15
12.07.2012 08:00,186,5,1001770,1573333333,13218,15
12.07.2012 09:00,400,69,1001620,1536666667,112622,15
12.07.2012 10:00,459,101,1001070,1453333333,790115,15
12.07.2012 11:00,335,667,1000360,1748333333,113159,15
12.07.2012 12:00,289,584,999828,187,164644,15
12.07.2012 13:00,270,496,999298,1883333333,197956,15
12.07.2012 14:00,313,316,998551,1701666667,216531,15
12.07.2012 15:00,271,351,997747,138,215328,15
12.07.2012 16:00,218,298,997239,146,225465,15
12.07.2012 17:00,131,179,997036,127,237202,15
12.07.2012 18:00,100,14,997071,1218333333,165506,15
12.07.2012 19:00,5,0,997195,1211666667,17935,15
12.07.2012 20:00,0,0,997229,118,201815,15
12.07.2012 21:00,0,0,996891,1193333333,219162,15
12.07.2012 22:00,0,0,996302,1183333333,21727,15
12.07.2012 23:00,0,0,995692,1166666667,196152,15
13.07.2012 00:00,0,0,995307,1178333333,159333,15
13.07.2012 01:00,0,0,995345,1186666667,213664,15
13.07.2012 02:00,0,0,995722,1206666667,315023,15
13.07.2012 03:00,0,0,996502,1226666667,478161,15
13.07.2012 04:00,7,0,997336,1295,569524,15
13.07.2012 05:00,33,0,997671,1355,470305,15
13.07.2012 06:00,94,0,998056,1405,505773,15
13.07.2012 07:00,181,0,998528,1455,513073,15
13.07.2012 08:00,207,0,998667,129,499167,15
13.07.2012 09:00,216,0,999094,1393333333,534145,15
13.07.2012 10:00,265,0,999196,1475,497018,15
13.07.2012 11:00,226,0,999208,1655,36381,15
13.07.2012 12:00,195,0,998920,1761666667,244895,15
13.07.2012 13:00,417,68,998636,182,25145,15
13.07.2012 14:00,397,355,998593,182,235496,15
13.07.2012 15:00,234,12,998321,1881666667,208559,15
13.07.2012 16:00,291,8,998268,1886666667,197749,15
13.07.2012 17:00,69,0,998314,1871666667,162745,15
13.07.2012 18:00,75,3,998495,1806666667,689467,15
13.07.2012 19:00,6,0,998660,1665,293338,15
13.07.2012 20:00,0,0,998712,1548333333,9611,15
13.07.2012 21:00,0,0,998838,1608333333,159205,15
13.07.2012 22:00,0,0,998912,159,186072,15
13.07.2012 23:00,0,0,999047,1548333333,178545,15
14.07.2012 00:00,0,0,999188,1435,191478,15
14.07.2012 01:00,0,0,999343,1351666667,202307,15
14.07.2012 02:00,0,0,999459,1325,203545,15
14.07.2012 03:00,0,0,999619,1388333333,201753,15
14.07.2012 04:00,5,0,999881,1383333333,227275,15
14.07.2012 05:00,66,0,1000000,1353333333,279227,15
14.07.2012 06:00,144,0,1000000,1388333333,334893,15
14.07.2012 07:00,146,0,999981,1436666667,345015,15
14.07.2012 08:00,242,0,999701,1461666667,313439,15
14.07.2012 09:00,335,2,999165,1505,297072,15
14.07.2012 10:00,235,9,998665,1525,298532,15
14.07.2012 11:00,460,99,998219,1541666667,332866,15
14.07.2012 12:00,453,66,997766,1616666667,33749,15
14.07.2012 13:00,436,5,997057,1778333333,352025,15
14.07.2012 14:00,466,76,996479,1933333333,410608,15
14.07.2012 15:00,222,19,995882,1918333333,446591,15
14.07.2012 16:00,159,11,995385,1968333333,475367,15
14.07.2012 17:00,176,30,994960,182,466416,15
14.07.2012 18:00,17,4,994595,1581666667,380123,15
14.07.2012 19:00,20,6,994479,1645,398984,15
14.07.2012 20:00,0,0,994310,1565,411325,15
14.07.2012 21:00,0,0,994070,1466666667,394138,15
14.07.2012 22:00,0,0,993700,1483333333,364066,15
14.07.2012 23:00,0,0,994034,1476666667,316294,15
15.07.2012 00:00,0,0,994258,1456666667,317176,15
15.07.2012 01:00,0,0,994380,1455,3274,15
15.07.2012 02:00,0,0,994569,1368333333,322195,15
15.07.2012 03:00,0,0,995240,1316666667,289318,15
15.07.2012 04:00,5,0,996144,1315,272581,15
15.07.2012 05:00,69,0,996963,1361666667,28693,15
15.07.2012 06:00,81,0,998035,1406666667,442811,15
15.07.2012 07:00,177,0,999252,1443333333,591798,15
15.07.2012 08:00,212,0,999986,1498333333,54286,15
15.07.2012 09:00,373,5,1000490,1523333333,530127,15
15.07.2012 10:00,433,5,1000790,1481666667,488134,15
15.07.2012 11:00,559,84,1001010,1621666667,446872,15
15.07.2012 12:00,396,14,1001100,1616666667,387688,15
15.07.2012 13:00,441,8,1001010,1581666667,349733,15
15.07.2012 14:00,374,361,1001070,1726666667,339975,15
15.07.2012 15:00,265,16,1001150,1705,324012,15
15.07.2012 16:00,221,10,1001370,1451666667,289005,15
15.07.2012 17:00,168,19,1001680,1576666667,234618,15
15.07.2012 18:00,39,0,1002090,1475,17842,15
15.07.2012 19:00,5,0,1002570,1403333333,214341,15
15.07.2012 20:00,0,0,1002840,1411666667,215389,15
15.07.2012 21:00,0,0,1003100,1406666667,199705,15
15.07.2012 22:00,0,0,1003310,1411666667,172769,15
15.07.2012 23:00,0,0,1003590,141,118785,15
16.07.2012 00:00,0,0,1003960,1405,963102,15
16.07.2012 01:00,0,0,1004390,1398333333,731577,15
16.07.2012 02:00,0,0,1004940,1383333333,273657,15
16.07.2012 03:00,0,0,1005370,137,723978,15
16.07.2012 04:00,15,0,1005620,136,125951,15
16.07.2012 05:00,83,0,1005700,138,149191,15
16.07.2012 06:00,154,0,1005690,141,169077,15
16.07.2012 07:00,262,15,1005430,1458333333,199675,15
16.07.2012 08:00,345,93,1004820,1495,258056,15
16.07.2012 09:00,367,356,1004340,1575,302443,15
16.07.2012 10:00,495,115,1003820,167,314004,15
16.07.2012 11:00,288,0,1003220,1748333333,330988,15
16.07.2012 12:00,199,0,1002610,1775,366526,15
16.07.2012 13:00,180,0,1002040,1775,395889,15
16.07.2012 14:00,210,0,1001690,1828333333,413655,15
16.07.2012 15:00,177,0,1001420,1565,409186,15
16.07.2012 16:00,122,0,1001280,1615,381816,15
16.07.2012 17:00,41,0,1001360,1641666667,320885,15
16.07.2012 18:00,10,0,1001350,153,243239,15
16.07.2012 19:00,0,0,1001310,1441666667,258171,15
16.07.2012 20:00,0,0,1001260,1413333333,252733,15
16.07.2012 21:00,0,0,1001190,137,230558,15
16.07.2012 22:00,0,0,1001070,131,185745,15
16.07.2012 23:00,0,0,1001110,1208333333,130921,15
17.07.2012 00:00,0,0,1001190,1133333333,140869,15
17.07.2012 01:00,0,0,1001430,1145,16145,15
17.07.2012 02:00,0,0,1001800,1183333333,118566,15
17.07.2012 03:00,0,0,1001690,117,151054,15
17.07.2012 04:00,9,0,1001700,1216666667,167263,15
17.07.2012 05:00,91,0,1001790,1265,210662,15
17.07.2012 06:00,75,0,1001820,134,291062,15
17.07.2012 07:00,158,1,1002070,1436666667,296784,15
17.07.2012 08:00,227,0,1002550,1548333333,257706,15
17.07.2012 09:00,132,0,1002270,167,288037,15
17.07.2012 10:00,198,0,1002260,1716666667,31264,15
17.07.2012 11:00,335,84,1002290,1645,325424,15
17.07.2012 12:00,537,271,1001980,1611666667,381707,15
17.07.2012 13:00,550,93,1001730,1476666667,435532,15
17.07.2012 14:00,441,60,1002110,1546666667,624087,15
17.07.2012 15:00,373,39,1003690,1581666667,691805,15
17.07.2012 16:00,208,33,1004410,1548333333,676223,15
17.07.2012 17:00,210,63,1005040,151,732663,15
17.07.2012 18:00,95,9,1005800,1476666667,724516,15
17.07.2012 19:00,7,0,1006700,1446666667,651263,15
17.07.2012 20:00,0,0,1007560,1398333333,581011,15
17.07.2012 21:00,0,0,1008180,1363333333,684596,15
17.07.2012 22:00,0,0,1009390,1396666667,779128,15
17.07.2012 23:00,0,0,1010230,1435,742944,15
18.07.2012 00:00,0,0,1011030,148,680918,15
18.07.2012 01:00,0,0,1011770,1488333333,591255,15
18.07.2012 02:00,0,0,1012450,1495,473638,15
18.07.2012 03:00,0,0,1013120,1508333333,377044,15
18.07.2012 04:00,1,0,1013700,1521666667,33989,15
18.07.2012 05:00,62,0,1014110,156,382003,15
18.07.2012 06:00,103,0,1014360,1576666667,462533,15
18.07.2012 07:00,277,159,1014240,1598333333,500549,15
18.07.2012 08:00,393,104,1013870,1615,502318,15
18.07.2012 09:00,406,79,1013680,1611666667,493029,15
18.07.2012 10:00,542,171,1013520,165,45723,15
18.07.2012 11:00,553,142,1013320,1738333333,469181,15
18.07.2012 12:00,433,248,1013070,1886666667,467644,15
18.07.2012 13:00,387,453,1012680,1976666667,475738,15
18.07.2012 14:00,333,218,1012340,2005,477158,15
18.07.2012 15:00,410,35,1011990,1976666667,472996,15
18.07.2012 16:00,293,15,1011850,194,454819,15
18.07.2012 17:00,200,5,1011950,1943333333,412364,15
18.07.2012 18:00,89,1,1012230,1888333333,293465,15
18.07.2012 19:00,12,0,1012500,1831666667,21841,15
18.07.2012 20:00,0,0,1012650,1676666667,180342,15
18.07.2012 21:00,0,0,1012700,163,149903,15
18.07.2012 22:00,0,0,1012570,1643333333,132256,15
18.07.2012 23:00,0,0,1012560,165,130681,15
19.07.2012 00:00,0,0,1012680,1633333333,133544,15
19.07.2012 01:00,0,0,1012820,1586666667,129502,15
19.07.2012 02:00,0,0,1012940,156,107329,15
19.07.2012 03:00,0,0,1013180,1585,946683,15
19.07.2012 04:00,12,0,1013480,1636666667,906648,15
19.07.2012 05:00,43,0,1013580,1693333333,781838,15
19.07.2012 06:00,176,31,1013520,174,813672,15
19.07.2012 07:00,232,9,1013510,1873333333,121568,15
19.07.2012 08:00,306,79,1013360,1948333333,1617,15
19.07.2012 09:00,352,273,1013100,2008333333,19751,15
19.07.2012 10:00,458,254,1012580,212,238918,15
19.07.2012 11:00,338,214,1011940,2185,285863,15
19.07.2012 12:00,309,305,1011270,2286666667,29266,15
19.07.2012 13:00,360,231,1010580,2423333333,302464,15
19.07.2012 14:00,328,175,1010060,2406666667,307077,15
19.07.2012 15:00,271,181,1009560,235,311867,15
19.07.2012 16:00,78,0,1009290,221,309482,15
19.07.2012 17:00,60,1,1009200,2068333333,290963,15
19.07.2012 18:00,6,0,1009260,1993333333,206384,15
19.07.2012 19:00,0,0,1009420,19,193527,15
19.07.2012 20:00,0,0,1009460,1838333333,179813,15
19.07.2012 21:00,0,0,1009400,1753333333,169527,15
19.07.2012 22:00,0,0,1009150,1545,16788,15
19.07.2012 23:00,0,0,1008900,1518333333,170962,15
20.07.2012 00:00,0,0,1008730,1561666667,166547,15
20.07.2012 01:00,0,0,1008560,1595,165099,15
20.07.2012 02:00,0,0,1008520,162,164606,15
20.07.2012 03:00,0,0,1008600,1646666667,15152,15
20.07.2012 04:00,33,0,1008780,1643333333,13483,15
20.07.2012 05:00,66,0,1008840,1648333333,123619,15
20.07.2012 06:00,145,0,1008680,169,138278,15
20.07.2012 07:00,215,0,1008410,1703333333,194729,15
20.07.2012 08:00,356,6,1007860,175,268854,15
20.07.2012 09:00,536,99,1007040,1831666667,309333,15
20.07.2012 10:00,475,111,1006030,1916666667,393827,15
20.07.2012 11:00,477,254,1004960,1963333333,465124,15
20.07.2012 12:00,392,8,1003930,196,485055,15
20.07.2012 13:00,447,4,1002920,1991666667,491658,15
20.07.2012 14:00,369,59,1002130,20,514119,15
20.07.2012 15:00,178,0,1001570,2001666667,5557,15
20.07.2012 16:00,113,0,1001340,1623333333,602785,15
20.07.2012 17:00,157,0,1001330,1581666667,62719,15
20.07.2012 18:00,26,0,1001370,1475,560759,15
20.07.2012 19:00,0,0,1001450,1446666667,448675,15
20.07.2012 20:00,0,0,1001290,1433333333,410494,15
20.07.2012 21:00,0,0,1000850,1428333333,385715,15
20.07.2012 22:00,0,0,1000300,1406666667,354424,15
20.07.2012 23:00,0,0,999839,14,318887,15
21.07.2012 00:00,0,0,999474,1393333333,290528,15
21.07.2012 01:00,0,0,999188,14,262699,15
21.07.2012 02:00,0,0,999096,1396666667,23778,15
21.07.2012 03:00,0,0,999248,1383333333,229843,15
21.07.2012 04:00,25,22,999391,1383333333,223044,15
21.07.2012 05:00,71,139,999325,1405,218201,15
21.07.2012 06:00,202,161,999076,1433333333,233783,15
21.07.2012 07:00,224,307,998721,1485,293808,15
21.07.2012 08:00,299,489,998252,1546666667,310361,15
21.07.2012 09:00,357,161,997632,166,32207,15
21.07.2012 10:00,280,1,996969,1713333333,32211,15
21.07.2012 11:00,445,72,996325,181,323271,15
21.07.2012 12:00,492,9,995759,18,301208,15
21.07.2012 13:00,579,157,995243,1848333333,282164,15
21.07.2012 14:00,393,286,994895,1886666667,256724,15
21.07.2012 15:00,289,0,994697,1853333333,249221,15
21.07.2012 16:00,227,0,994752,1645,233178,15
21.07.2012 17:00,122,0,994910,1686666667,211073,15
21.07.2012 18:00,64,0,995188,1685,149586,15
21.07.2012 19:00,9,0,995518,1581666667,15838,15
21.07.2012 20:00,0,0,995815,156,159971,15
21.07.2012 21:00,0,0,995847,1515,164992,15
21.07.2012 22:00,0,0,995784,1473333333,179724,15
21.07.2012 23:00,0,0,995781,143,196507,15
22.07.2012 00:00,0,0,995963,137,198733,15
22.07.2012 01:00,0,0,996338,1333333333,203495,15
22.07.2012 02:00,0,0,996604,1253333333,210464,15
22.07.2012 03:00,0,0,996947,1156666667,207753,15
22.07.2012 04:00,30,19,997180,114,204174,15
22.07.2012 05:00,73,124,997311,1276666667,200531,15
22.07.2012 06:00,107,277,997257,1403333333,200672,15
22.07.2012 07:00,132,448,996938,1508333333,224932,15
22.07.2012 08:00,267,408,996722,1626666667,246698,15
22.07.2012 09:00,350,668,996486,1658333333,226326,15
22.07.2012 10:00,436,216,996279,1625,235713,15
22.07.2012 11:00,397,685,995912,1666666667,215283,15
22.07.2012 12:00,307,719,995526,1681666667,168148,15
22.07.2012 13:00,206,827,995407,1806666667,271604,15
22.07.2012 14:00,197,752,995411,1841666667,337192,15
22.07.2012 15:00,162,586,995336,1753333333,340727,15
22.07.2012 16:00,139,394,995779,1726666667,353647,15
22.07.2012 17:00,95,226,996451,1666666667,378338,15
22.07.2012 18:00,58,78,997201,1606666667,588922,15
22.07.2012 19:00,11,4,998288,146,771178,15
22.07.2012 20:00,0,0,999108,1298333333,786639,15
22.07.2012 21:00,0,0,999608,1125,713175,15
22.07.2012 22:00,0,0,1000160,1016666667,619705,15
22.07.2012 23:00,0,0,1000640,935,432269,15
23.07.2012 00:00,0,0,1001050,875,461707,15
23.07.2012 01:00,0,0,1001210,825,369748,15
23.07.2012 02:00,0,0,1001330,77,363732,15
23.07.2012 03:00,0,0,1001490,7466666667,369592,15
23.07.2012 04:00,24,25,1001630,7916666667,353689,15
23.07.2012 05:00,60,146,1001820,1068333333,308246,15
23.07.2012 06:00,79,281,1001890,1385,362823,15
23.07.2012 07:00,104,467,1001950,1616666667,381477,15
23.07.2012 08:00,111,653,1001880,17,39527,15
23.07.2012 09:00,108,833,1001560,1786666667,397859,15
23.07.2012 10:00,100,982,1001340,1768333333,365883,15
23.07.2012 11:00,89,1041,1000980,186,370391,15
23.07.2012 12:00,84,1073,1000970,1901666667,373818,15
23.07.2012 13:00,93,968,1000940,1991666667,393296,15
23.07.2012 14:00,99,810,1000740,2053333333,379488,15
23.07.2012 15:00,98,617,1000310,2096666667,328906,15
23.07.2012 16:00,90,442,1000320,208,302362,15
23.07.2012 17:00,74,260,1000430,2073333333,284571,15
23.07.2012 18:00,49,103,1000650,2001666667,256077,15
23.07.2012 19:00,10,8,1000930,1656666667,288157,15
23.07.2012 20:00,0,0,1001150,1406666667,309941,15
23.07.2012 21:00,0,0,1001200,1281666667,330948,15
23.07.2012 22:00,0,0,1000890,1261666667,341109,15
23.07.2012 23:00,0,0,1000570,122,329769,15
24.07.2012 00:00,0,0,1000630,1151666667,265305,15
24.07.2012 01:00,0,0,1001550,1338333333,185897,15
24.07.2012 02:00,0,0,1001860,1396666667,236691,15
24.07.2012 03:00,0,0,1001980,1341666667,287223,15
24.07.2012 04:00,21,24,1002080,1376666667,356389,15
24.07.2012 05:00,55,151,1002280,1486666667,460588,15
24.07.2012 06:00,74,323,1002090,1643333333,571517,15
24.07.2012 07:00,93,485,1001740,1853333333,640442,15
24.07.2012 08:00,112,660,1001610,2015,682083,15
24.07.2012 09:00,169,763,1001440,211,713725,15
24.07.2012 10:00,237,805,1001160,2218333333,764638,15
24.07.2012 11:00,327,637,1000790,2298333333,812106,15
24.07.2012 12:00,429,411,1000310,2378333333,846951,15
24.07.2012 13:00,297,587,1000000,2441666667,859751,15
24.07.2012 14:00,231,626,999975,249,840599,15
24.07.2012 15:00,252,380,1000010,2508333333,812483,15
24.07.2012 16:00,179,321,1000090,2525,7917,15
24.07.2012 17:00,112,161,1000250,2491666667,755107,15
24.07.2012 18:00,63,63,1000500,2355,695412,15
24.07.2012 19:00,12,3,1000750,2028333333,630511,15
24.07.2012 20:00,0,0,1000870,1741666667,630319,15
24.07.2012 21:00,0,0,1000940,1605,698591,15
24.07.2012 22:00,0,0,1000800,154,717521,15
24.07.2012 23:00,0,0,1000600,147,714535,15
25.07.2012 00:00,0,0,1000420,1345,692249,15
25.07.2012 01:00,0,0,1000480,1251666667,680196,15
25.07.2012 02:00,0,0,1000570,1193333333,666157,15
25.07.2012 03:00,0,0,1000600,1145,643335,15
25.07.2012 04:00,27,10,1000740,1215,596367,15
25.07.2012 05:00,82,93,1000910,151,581721,15
25.07.2012 06:00,121,229,1000800,188,570346,15
25.07.2012 07:00,149,387,1000480,2205,556347,15
25.07.2012 08:00,161,559,1000080,2423333333,609529,15
25.07.2012 09:00,169,725,999753,2538333333,715676,15
25.07.2012 10:00,166,873,999435,2583333333,779823,15
25.07.2012 11:00,180,913,999209,2591666667,760169,15
25.07.2012 12:00,213,871,999184,2596666667,712824,15
25.07.2012 13:00,271,592,999234,2665,661933,15
25.07.2012 14:00,269,322,999188,2753333333,61012,15
25.07.2012 15:00,241,275,998929,2788333333,590348,15
25.07.2012 16:00,192,204,998862,278,558157,15
25.07.2012 17:00,129,155,998909,2728333333,538001,15
25.07.2012 18:00,73,49,999160,2601666667,436003,15
25.07.2012 19:00,10,2,999343,2265,326254,15
25.07.2012 20:00,0,0,999599,1988333333,313639,15
25.07.2012 21:00,0,0,999844,1836666667,358731,15
25.07.2012 22:00,0,0,999854,1751666667,394885,15
25.07.2012 23:00,0,0,999953,1663333333,366221,15
26.07.2012 00:00,0,0,1000110,1591666667,329859,15
26.07.2012 01:00,0,0,1000310,1528333333,307942,15
26.07.2012 02:00,0,0,1000690,1461666667,279287,15
26.07.2012 03:00,0,0,1000930,1521666667,255721,15
26.07.2012 04:00,32,5,1001070,1638333333,220333,15
26.07.2012 05:00,125,33,1001120,1916666667,205491,15
26.07.2012 06:00,179,161,1001180,2083333333,239665,15
26.07.2012 07:00,210,316,1001160,2241666667,300211,15
26.07.2012 08:00,247,454,1000830,2383333333,323539,15
26.07.2012 09:00,279,563,1000570,2585,355074,15
26.07.2012 10:00,254,735,1000250,2796666667,393959,15
26.07.2012 11:00,244,823,999867,2883333333,40664,15
26.07.2012 12:00,269,792,999555,2925,386569,15
26.07.2012 13:00,279,671,999363,2938333333,36264,15
26.07.2012 14:00,256,555,999366,2918333333,3392,15
26.07.2012 15:00,228,405,999125,2906666667,335547,15
26.07.2012 16:00,192,258,999164,2898333333,333884,15
26.07.2012 17:00,147,111,999390,2865,323627,15
26.07.2012 18:00,76,27,999696,272,303257,15
26.07.2012 19:00,9,0,1000100,241,280869,15
26.07.2012 20:00,0,0,1000500,213,290798,15
26.07.2012 21:00,0,0,1000750,1973333333,291403,15
26.07.2012 22:00,0,0,1000800,1845,285476,15
26.07.2012 23:00,0,0,1001020,1786666667,260237,15
27.07.2012 00:00,0,0,1001300,1726666667,238641,15
27.07.2012 01:00,0,0,1001490,1678333333,229197,15
27.07.2012 02:00,0,0,1001850,17,213514,15
27.07.2012 03:00,0,0,1002330,1646666667,207743,15
27.07.2012 04:00,22,4,1003000,1671666667,192875,15
27.07.2012 05:00,85,76,1003480,1853333333,167742,15
27.07.2012 06:00,130,210,1003680,203,198612,15
27.07.2012 07:00,203,329,1003730,2213333333,226255,15
27.07.2012 08:00,236,404,1003630,2375,244337,15
27.07.2012 09:00,430,157,1003620,2535,265313,15
27.07.2012 10:00,237,752,1003390,2665,262447,15
27.07.2012 11:00,245,800,1003100,28,274085,15
27.07.2012 12:00,237,825,1002800,286,3114,15
27.07.2012 13:00,259,677,1002590,2891666667,381784,15
27.07.2012 14:00,237,107,1002790,2901666667,43645,15
27.07.2012 15:00,47,0,1002980,2883333333,448652,15
27.07.2012 16:00,235,23,1003350,2853333333,400641,15
27.07.2012 17:00,153,13,1003700,276,400432,15
27.07.2012 18:00,26,0,1004140,2638333333,421938,15
27.07.2012 19:00,9,0,1004590,2483333333,445126,15
27.07.2012 20:00,0,0,1004960,2355,435452,15
27.07.2012 21:00,0,0,1005200,2245,378283,15
27.07.2012 22:00,0,0,1005230,21,28049,15
27.07.2012 23:00,0,0,1005300,2095,210112,15
28.07.2012 00:00,0,0,1005330,2041666667,211875,15
28.07.2012 01:00,0,0,1005000,1966666667,263699,15
28.07.2012 02:00,0,0,1004530,1933333333,260773,15
28.07.2012 03:00,0,0,1004310,1876666667,236229,15
28.07.2012 04:00,0,0,1004130,1841666667,234766,15
28.07.2012 05:00,4,0,1003770,1995,252986,15
28.07.2012 06:00,82,0,1003420,2318333333,281856,15
28.07.2012 07:00,180,0,1003010,2476666667,326857,15
28.07.2012 08:00,203,0,1002590,2571666667,387591,15
28.07.2012 09:00,117,0,1002260,2638333333,44605,15
28.07.2012 10:00,280,1,1001830,2815,469772,15
28.07.2012 11:00,184,0,1001270,2926666667,455464,15
28.07.2012 12:00,250,0,1000690,3018333333,460647,15
28.07.2012 13:00,396,4,1000230,3046666667,597537,15
28.07.2012 14:00,391,20,999872,2926666667,587961,15
28.07.2012 15:00,376,63,999581,2463333333,585827,15
28.07.2012 16:00,284,16,999517,2376666667,620937,15
28.07.2012 17:00,199,42,999492,239,550093,15
28.07.2012 18:00,73,1,999202,2283333333,355823,15
28.07.2012 19:00,2,0,998913,2155,297778,15
28.07.2012 20:00,0,0,998759,2101666667,34708,15
28.07.2012 21:00,0,0,998593,2075,42828,15
28.07.2012 22:00,0,0,998405,211,459203,15
28.07.2012 23:00,0,0,998336,1943333333,484741,15
29.07.2012 00:00,0,0,998354,187,491377,15
29.07.2012 01:00,0,0,998394,1865,48347,15
29.07.2012 02:00,0,0,998376,1843333333,436804,15
29.07.2012 03:00,0,0,998519,183,388131,15
29.07.2012 04:00,9,0,998669,1815,418202,15
29.07.2012 05:00,96,42,998730,1823333333,459711,15
29.07.2012 06:00,209,198,998600,1848333333,478775,15
29.07.2012 07:00,207,235,998237,1866666667,519178,15
29.07.2012 08:00,284,249,997925,1903333333,544628,15
29.07.2012 09:00,385,218,997594,1913333333,570037,15
29.07.2012 10:00,397,298,997154,1958333333,579209,15
29.07.2012 11:00,376,563,996751,1888333333,570622,15
29.07.2012 12:00,417,247,996303,1961666667,559752,15
29.07.2012 13:00,205,846,995964,2045,543377,15
29.07.2012 14:00,254,552,995837,2105,543919,15
29.07.2012 15:00,242,162,995838,213,583336,15
29.07.2012 16:00,223,58,996095,2138333333,620877,15
29.07.2012 17:00,159,139,996542,2151666667,60447,15
29.07.2012 18:00,92,59,996905,2098333333,475705,15
29.07.2012 19:00,9,1,997368,199,356526,15
29.07.2012 20:00,0,0,997703,2043333333,348289,15
29.07.2012 21:00,0,0,997708,2003333333,339198,15
29.07.2012 22:00,0,0,997544,1896666667,337448,15
29.07.2012 23:00,0,0,997692,182,337088,15
30.07.2012 00:00,0,0,998020,1795,314247,15
30.07.2012 01:00,0,0,998464,1731666667,293544,15
30.07.2012 02:00,0,0,999139,1613333333,297396,15
30.07.2012 03:00,0,0,999754,1533333333,28542,15
30.07.2012 04:00,13,0,1000240,1456666667,25942,15
30.07.2012 05:00,89,54,1000800,1475,220241,15
30.07.2012 06:00,141,204,1001140,158,223231,15
30.07.2012 07:00,232,239,1001230,162,273997,15
30.07.2012 08:00,302,333,1001470,1681666667,243379,15
30.07.2012 09:00,266,387,1001560,1696666667,255864,15
30.07.2012 10:00,207,813,1001490,183,30756,15
30.07.2012 11:00,304,510,1001580,1925,364568,15
30.07.2012 12:00,237,789,1001620,1948333333,400823,15
30.07.2012 13:00,314,328,1001470,2045,404433,15
30.07.2012 14:00,101,0,1001580,2036666667,389029,15
30.07.2012 15:00,163,1,1001760,1978333333,3466,15
30.07.2012 16:00,153,1,1002230,194,331767,15
30.07.2012 17:00,149,75,1002760,1968333333,344929,15
30.07.2012 18:00,48,3,1003450,189,372681,15
30.07.2012 19:00,5,1,1004350,1706666667,411477,15
30.07.2012 20:00,0,0,1005040,1571666667,405332,15
30.07.2012 21:00,0,0,1005370,1505,301139,15
30.07.2012 22:00,0,0,1005380,1561666667,212614,15
30.07.2012 23:00,0,0,1005490,1563333333,178547,15
31.07.2012 00:00,0,0,1005680,1401666667,15925,15
31.07.2012 01:00,0,0,1005870,1303333333,135171,15
31.07.2012 02:00,0,0,1005950,1283333333,11517,15
31.07.2012 03:00,0,0,1006220,1283333333,110424,15
31.07.2012 04:00,16,1,1006640,1283333333,116531,15
31.07.2012 05:00,109,23,1006800,1331666667,132066,15
31.07.2012 06:00,216,133,1006750,1416666667,147955,15
31.07.2012 07:00,389,107,1006640,1526666667,198807,15
31.07.2012 08:00,444,36,1006500,1626666667,223971,15
31.07.2012 09:00,539,107,1006250,1703333333,228502,15
31.07.2012 10:00,602,125,1005780,1816666667,231472,15
31.07.2012 11:00,501,81,1005330,1846666667,233482,15
31.07.2012 12:00,301,0,1004970,1908333333,235728,15
31.07.2012 13:00,254,0,1004610,1858333333,257875,15
31.07.2012 14:00,210,0,1004250,1388333333,269069,15
31.07.2012 15:00,427,30,1003880,149,27432,15
31.07.2012 16:00,103,0,1003880,1583333333,270207,15
31.07.2012 17:00,21,0,1003990,1668333333,234786,15
31.07.2012 18:00,29,0,1004180,1643333333,134363,15
31.07.2012 19:00,3,0,1004400,158,12895,15
31.07.2012 20:00,0,0,1004500,1491666667,153718,15
31.07.2012 21:00,0,0,1004590,1428333333,184367,15
31.07.2012 22:00,0,0,1004390,1371666667,21194,15
31.07.2012 23:00,0,0,1004230,1476666667,218541,15
01.08.2012 00:00,0,0,1004140,1453333333,218161,15
01.08.2012 01:00,0,0,1004040,1408333333,210448,15
01.08.2012 02:00,0,0,1004040,1353333333,217271,15
01.08.2012 03:00,0,0,1004020,1318333333,225177,15
01.08.2012 04:00,17,8,1004210,1286666667,229121,15
01.08.2012 05:00,64,105,1004350,1436666667,228448,15
01.08.2012 06:00,89,262,1004400,1573333333,216128,15
01.08.2012 07:00,90,464,1004430,1655,220285,15
01.08.2012 08:00,92,644,1004330,172,211756,15
01.08.2012 09:00,96,811,1004120,1843333333,163553,15
01.08.2012 10:00,90,957,1003610,1943333333,142243,15
01.08.2012 11:00,84,1036,1003170,1968333333,165966,15
01.08.2012 12:00,90,1020,1002790,1886666667,184206,15
01.08.2012 13:00,101,910,1002450,1866666667,172202,15
01.08.2012 14:00,114,747,1002090,1848333333,159119,15
01.08.2012 15:00,162,429,1001640,1956666667,960444,15
01.08.2012 16:00,159,299,1001580,1906666667,101091,15
01.08.2012 17:00,152,63,1001730,1825,110181,15
01.08.2012 18:00,39,0,1001870,1856666667,174785,15
01.08.2012 19:00,0,0,1002000,1848333333,25958,15
01.08.2012 20:00,0,0,1002220,181,291077,15
