# name: Herne/Germany
# longitude: 7.210
# latitude: 51.556
# timezone: Europe/Berlin
# data_height temp_air: 2
# data_height v_wind: 10

,dhi,dirhi,pressure,temp_air,v_wind,z0
03.10.2016 04:00,0,0,100740,283.05,3.26362,0.15
03.10.2016 05:00,0,0,100703,282.95,3.2568,0.15
03.10.2016 06:00,3,0,100669,282.95,3.17,0.15
03.10.2016 07:00,21,0,100632,282.65,2.96928,0.15
03.10.2016 08:00,40,0,100574,282.75,3.02575,0.15
03.10.2016 09:00,74,0,100533,282.75,3.34269,0.15
03.10.2016 10:00,85,0,100476,281.95,3.30736,0.15
03.10.2016 11:00,208,1,100417,282.05,3.49564,0.15
03.10.2016 12:00,104,0,100360,274.05,3.717,0.15
03.10.2016 13:00,89,0,100319,281.95,3.6459,0.15
03.10.2016 14:00,65,0,100298,282.05,3.65013,0.15
03.10.2016 15:00,41,0,100258,281.95,3.65045,0.15
03.10.2016 16:00,20,0,100242,281.85,3.0675,0.15
03.10.2016 17:00,0,0,100237,281.65,3.09383,0.15
03.10.2016 18:00,0,0,100242,281.55,2.7067,0.15
03.10.2016 19:00,0,0,100232,281.45,2.39847,0.15
03.10.2016 20:00,0,0,100210,273.95,2.28225,0.15
03.10.2016 21:00,0,0,100205,280.35,2.41457,0.15
03.10.2016 22:00,0,0,100188,280.55,2.47337,0.15
03.10.2016 23:00,0,0,100164,280.85,2.42902,0.15
03.11.2016 00:00,0,0,100139,281.35,2.48035,0.15
03.11.2016 01:00,0,0,100122,282.05,2.66183,0.15
03.11.2016 02:00,0,0,100106,282.95,2.85384,0.15
03.11.2016 03:00,0,0,100081,284.05,2.95241,0.15
03.11.2016 04:00,0,0,100067,284.95,3.05261,0.15
03.11.2016 05:00,0,0,100057,285.35,3.11672,0.15
03.11.2016 06:00,12,0,100046,285.65,3.22697,0.15
03.11.2016 07:00,80,0,100035,285.55,3.44688,0.15
03.11.2016 08:00,126,0,100038,285.35,3.805,0.15
03.11.2016 09:00,172,0,100054,274.35,4.02204,0.15
03.11.2016 10:00,240,0,100064,284.85,3.90458,0.15
03.11.2016 11:00,406,11,100076,283.95,5.47632,0.15
03.11.2016 12:00,335,6,100100,282.35,6.61345,0.15
03.11.2016 13:00,160,0,100107,281.45,6.03455,0.15
03.11.2016 14:00,155,0,100098,281.05,5.69667,0.15
03.11.2016 15:00,99,1,100091,273.85,5.50329,0.15
03.11.2016 16:00,39,0,100101,278.55,5.3762,0.15
03.11.2016 17:00,6,0,100120,277.35,5.32165,0.15
03.11.2016 18:00,0,0,100148,275.75,5.26676,0.15
03.11.2016 19:00,0,0,100171,276.05,5.0364,0.15
03.11.2016 20:00,0,0,100198,276.25,5.06441,0.15
03.11.2016 21:00,0,0,100233,278.25,4.96433,0.15
03.11.2016 22:00,0,0,100251,278.55,4.99749,0.15
03.11.2016 23:00,0,0,100276,278.65,5.03454,0.15
03.12.2016 00:00,0,0,100309,278.95,5.12167,0.15
03.12.2016 01:00,0,0,100354,273.75,5.39578,0.15
03.12.2016 02:00,0,0,100391,279.55,5.5136,0.15
03.12.2016 03:00,0,0,100413,279.85,5.7871,0.15
03.12.2016 04:00,0,0,100446,280.25,6.16937,0.15
03.12.2016 05:00,0,0,100491,280.65,6.34795,0.15
03.12.2016 06:00,1,0,100528,273.95,6.32749,0.15
03.12.2016 07:00,26,0,100543,281.35,6.38158,0.15
03.12.2016 08:00,61,0,100545,281.55,6.20829,0.15
03.12.2016 09:00,89,0,100555,281.55,6.52607,0.15
03.12.2016 10:00,120,0,100558,281.55,7.27042,0.15
03.12.2016 11:00,145,0,100548,281.55,6.89162,0.15
03.12.2016 12:00,133,0,100533,281.35,7.9291,0.15
03.12.2016 13:00,109,0,100540,281.05,7.95424,0.15
03.12.2016 14:00,105,0,100584,280.95,7.45579,0.15
03.12.2016 15:00,69,0,100593,280.85,6.22052,0.15
03.12.2016 16:00,43,0,100562,280.85,4.71355,0.15
03.12.2016 17:00,0,0,100531,280.85,5.18208,0.15
03.12.2016 18:00,0,0,100516,280.65,6.29338,0.15
03.12.2016 19:00,0,0,100496,280.55,6.83955,0.15
03.12.2016 20:00,0,0,100479,280.25,7.07893,0.15
03.12.2016 21:00,0,0,100476,280.25,6.8659,0.15
03.12.2016 22:00,0,0,100448,280.65,6.6925,0.15
03.12.2016 23:00,0,0,100421,280.85,6.73751,0.15
03.13.2016 00:00,0,0,100406,281.05,6.66082,0.15
03.13.2016 01:00,0,0,100400,281.25,6.5595,0.15
03.13.2016 02:00,0,0,100402,281.45,6.54068,0.15
03.13.2016 03:00,0,0,100414,281.65,6.28124,0.15
03.13.2016 04:00,0,0,100431,281.85,6.04322,0.15
03.13.2016 05:00,0,0,100438,281.85,5.97251,0.15
03.13.2016 06:00,3,0,100437,281.75,5.76779,0.15
03.13.2016 07:00,24,0,100415,281.85,5.75245,0.15
03.13.2016 08:00,50,0,100363,281.75,6.25714,0.15
03.13.2016 09:00,73,0,100306,281.65,7.06815,0.15
03.13.2016 10:00,92,0,100239,281.35,7.93805,0.15
03.13.2016 11:00,105,0,100162,280.95,8.51483,0.15
03.13.2016 12:00,127,0,100104,280.85,8.78415,0.15
03.13.2016 13:00,104,0,100077,280.95,9.66308,0.15
03.13.2016 14:00,78,0,100096,280.95,9.05907,0.15
03.13.2016 15:00,63,0,100096,280.55,7.94635,0.15
03.13.2016 16:00,26,0,100119,280.25,7.71176,0.15
03.13.2016 17:00,1,0,100165,280.35,7.08925,0.15
03.13.2016 18:00,0,0,100234,280.25,7.30118,0.15
03.13.2016 19:00,0,0,100310,280.05,7.23468,0.15
03.13.2016 20:00,0,0,100368,279.85,6.62528,0.15
03.13.2016 21:00,0,0,100397,279.85,4.92811,0.15
03.13.2016 22:00,0,0,100419,279.95,4.76233,0.15
03.13.2016 23:00,0,0,100465,280.05,5.37004,0.15
03.14.2016 00:00,0,0,100524,280.35,5.37017,0.15
03.14.2016 01:00,0,0,100616,281.05,6.80302,0.15
03.14.2016 02:00,0,0,100734,281.55,6.53259,0.15
03.14.2016 03:00,0,0,100829,281.95,5.95784,0.15
03.14.2016 04:00,0,0,100898,282.45,5.12089,0.15
03.14.2016 05:00,0,0,100960,283.05,4.36596,0.15
03.14.2016 06:00,4,0,101009,283.65,3.68608,0.15
03.14.2016 07:00,40,0,101035,283.65,3.63523,0.15
03.14.2016 08:00,113,0,101058,283.05,4.33143,0.15
03.14.2016 09:00,213,0,101081,281.55,5.06981,0.15
03.14.2016 10:00,235,0,101081,279.75,5.72441,0.15
03.14.2016 11:00,262,0,101065,273.65,5.73159,0.15
03.14.2016 12:00,339,1,101044,277.35,5.76652,0.15
03.14.2016 13:00,394,48,101030,276.25,5.679,0.15
03.14.2016 14:00,289,173,100957,276.05,5.43828,0.15
03.14.2016 15:00,216,95,100870,274.95,5.63357,0.15
03.14.2016 16:00,120,23,100817,277.65,5.44851,0.15
03.14.2016 17:00,19,1,100770,277.85,5.26938,0.15
03.14.2016 18:00,0,0,100687,277.85,4.38938,0.15
03.14.2016 19:00,0,0,100485,277.55,3.35231,0.15
03.14.2016 20:00,0,0,100266,277.05,3.99954,0.15
03.14.2016 21:00,0,0,100121,277.05,4.03381,0.15
03.14.2016 22:00,0,0,100069,277.35,5.10631,0.15
03.14.2016 23:00,0,0,100057,278.45,6.10205,0.15
03.15.2016 00:00,0,0,100063,280.45,5.4651,0.15
03.15.2016 01:00,0,0,100103,282.55,4.92421,0.15
03.15.2016 02:00,0,0,100178,284.55,4.51297,0.15
03.15.2016 03:00,0,0,100260,286.45,4.13406,0.15
03.15.2016 04:00,0,0,100375,288.05,4.08664,0.15
03.15.2016 05:00,0,0,100504,288.95,4.05048,0.15
03.15.2016 06:00,40,11,100636,289.85,4.01962,0.15
03.15.2016 07:00,117,95,100755,290.25,3.92371,0.15
03.15.2016 08:00,158,228,100860,289.35,3.91794,0.15
03.15.2016 09:00,177,357,100980,286.85,4.0532,0.15
03.15.2016 10:00,190,455,101090,286.25,4.3387,0.15
03.15.2016 11:00,196,491,101164,286.05,4.08174,0.15
03.15.2016 12:00,190,493,101231,285.55,3.86369,0.15
03.15.2016 13:00,176,444,101305,285.65,3.82956,0.15
03.15.2016 14:00,155,354,101371,284.95,3.76024,0.15
03.15.2016 15:00,127,225,101381,283.85,3.5368,0.15
03.15.2016 16:00,86,90,101408,283.25,3.27892,0.15
03.15.2016 17:00,22,8,101459,283.25,2.25963,0.15
03.15.2016 18:00,0,0,101501,282.95,1.53385,0.15
03.15.2016 19:00,0,0,101547,282.75,1.3786,0.15
03.15.2016 20:00,0,0,101555,281.95,1.24868,0.15
03.15.2016 21:00,0,0,101554,281.65,1.74801,0.15
03.15.2016 22:00,0,0,101544,281.65,2.28977,0.15
03.15.2016 23:00,0,0,101528,283.35,2.48347,0.15
03.16.2016 00:00,0,0,101510,285.25,2.72932,0.15
03.16.2016 01:00,0,0,101480,286.25,3.02301,0.15
03.16.2016 02:00,0,0,101454,287.65,3.13356,0.15
03.16.2016 03:00,0,0,101427,288.75,3.3357,0.15
03.16.2016 04:00,0,0,101413,290.25,3.52062,0.15
03.16.2016 05:00,0,0,101407,291.25,3.52471,0.15
03.16.2016 06:00,42,11,101401,275.05,3.49007,0.15
03.16.2016 07:00,120,84,101393,292.45,3.88675,0.15
03.16.2016 08:00,173,203,101373,291.65,4.04073,0.15
03.16.2016 09:00,205,315,101364,274.75,3.95715,0.15
03.16.2016 10:00,233,394,101349,287.85,4.18788,0.15
03.16.2016 11:00,243,434,101346,286.25,5.17257,0.15
03.16.2016 12:00,240,421,101323,286.95,5.03498,0.15
03.16.2016 13:00,219,370,101282,274.45,4.53055,0.15
03.16.2016 14:00,194,269,101279,286.45,3.70064,0.15
03.16.2016 15:00,150,172,101275,286.25,3.09826,0.15
03.16.2016 16:00,97,65,101268,286.05,2.72268,0.15
03.16.2016 17:00,23,3,101265,283.25,3.12736,0.15
03.16.2016 18:00,0,0,101275,273.95,3.56846,0.15
03.16.2016 19:00,0,0,101289,281.05,3.91698,0.15
03.16.2016 20:00,0,0,101278,281.05,3.89782,0.15
03.16.2016 21:00,0,0,101282,273.95,3.83372,0.15
03.16.2016 22:00,0,0,101277,281.55,3.92653,0.15
03.16.2016 23:00,0,0,101269,281.95,3.85643,0.15
03.17.2016 00:00,0,0,101267,282.35,3.85646,0.15
03.17.2016 01:00,0,0,101270,282.85,3.78263,0.15
03.17.2016 02:00,0,0,101291,283.35,3.71233,0.15
03.17.2016 03:00,0,0,101310,284.05,3.61536,0.15
03.17.2016 04:00,0,0,101335,284.65,3.50285,0.15
03.17.2016 05:00,0,0,101359,284.85,3.39213,0.15
03.17.2016 06:00,8,0,101380,284.45,3.3047,0.15
03.17.2016 07:00,51,0,101377,283.95,3.05401,0.15
03.17.2016 08:00,87,0,101337,274.25,2.94237,0.15
03.17.2016 09:00,165,0,101335,284.35,3.46257,0.15
03.17.2016 10:00,273,0,101319,284.85,4.08084,0.15
03.17.2016 11:00,400,14,101292,284.75,3.94798,0.15
03.17.2016 12:00,303,1,101248,284.25,3.71369,0.15
03.17.2016 13:00,198,0,101224,283.95,3.8408,0.15
03.17.2016 14:00,70,0,101180,283.65,3.92181,0.15
03.17.2016 15:00,77,0,101137,283.05,3.69792,0.15
03.17.2016 16:00,79,0,101112,283.35,2.9295,0.15
03.17.2016 17:00,4,0,101087,283.75,3.14526,0.15
03.17.2016 18:00,0,0,101088,283.75,3.37981,0.15
03.17.2016 19:00,0,0,101090,283.95,3.44294,0.15
03.17.2016 20:00,0,0,101047,283.85,3.35687,0.15
03.17.2016 21:00,0,0,100992,283.35,3.50099,0.15
03.17.2016 22:00,0,0,100940,283.35,3.59691,0.15
03.17.2016 23:00,0,0,100903,281.35,3.40239,0.15
03.18.2016 00:00,0,0,100870,273.95,3.6872,0.15
03.18.2016 01:00,0,0,100830,281.65,3.88124,0.15
03.18.2016 02:00,0,0,100795,282.25,4.07566,0.15
03.18.2016 03:00,0,0,100771,282.25,4.39498,0.15
03.18.2016 04:00,0,0,100779,282.45,4.59304,0.15
03.18.2016 05:00,0,0,100787,282.45,4.541,0.15
03.18.2016 06:00,1,0,100785,282.85,4.45413,0.15
03.18.2016 07:00,11,0,100780,282.75,4.25642,0.15
03.18.2016 08:00,43,0,100771,281.35,4.70448,0.15
03.18.2016 09:00,192,0,100747,280.55,5.10342,0.15
03.18.2016 10:00,272,1,100690,279.85,5.39827,0.15
03.18.2016 11:00,207,0,100642,280.05,5.5597,0.15
03.18.2016 12:00,158,0,100619,278.65,5.79857,0.15
03.18.2016 13:00,98,0,100613,277.25,6.27663,0.15
03.18.2016 14:00,186,0,100614,276.45,5.73441,0.15
03.18.2016 15:00,109,5,100599,276.75,5.37005,0.15
03.18.2016 16:00,35,0,100572,277.35,4.94469,0.15
03.18.2016 17:00,14,0,100564,278.05,4.67978,0.15
03.18.2016 18:00,0,0,100567,273.65,4.35504,0.15
03.18.2016 19:00,0,0,100525,278.25,3.8285,0.15
03.18.2016 20:00,0,0,100480,273.65,3.36873,0.15
03.18.2016 21:00,0,0,100439,276.85,3.18043,0.15
03.18.2016 22:00,0,0,100397,276.95,3.32625,0.15
03.18.2016 23:00,0,0,100369,278.55,3.68342,0.15
03.19.2016 00:00,0,0,100328,279.55,3.59589,0.15
03.19.2016 01:00,0,0,100292,280.55,3.93452,0.15
03.19.2016 02:00,0,0,100228,281.25,3.93304,0.15
03.19.2016 03:00,0,0,100177,281.95,4.167,0.15
03.19.2016 04:00,0,0,100121,282.85,4.35295,0.15
03.19.2016 05:00,1,0,100074,283.55,4.76657,0.15
03.19.2016 06:00,46,30,100019,283.85,5.50709,0.15
03.19.2016 07:00,147,71,99935.7,283.85,5.89958,0.15
03.19.2016 08:00,222,114,99884.6,283.75,6.53414,0.15
03.19.2016 09:00,268,148,99829.5,282.85,7.12563,0.15
03.19.2016 10:00,228,336,99793.1,273.95,6.70075,0.15
03.19.2016 11:00,140,611,99771.9,279.85,7.7981,0.15
03.19.2016 12:00,117,627,99778.9,279.55,6.95409,0.15
03.19.2016 13:00,121,550,99803.8,278.85,6.81726,0.15
03.19.2016 14:00,129,419,99826.8,275.85,6.68823,0.15
03.19.2016 15:00,121,264,99825.7,275.25,7.16407,0.15
03.19.2016 16:00,87,71,99828.3,274.45,6.18348,0.15
03.19.2016 17:00,27,12,99846.3,273.85,5.32281,0.15
03.19.2016 18:00,0,0,99850.5,273.55,5.26889,0.15
03.19.2016 19:00,0,0,99851.6,273.85,5.87409,0.15
03.19.2016 20:00,0,0,99866.1,273.25,6.08994,0.15
03.19.2016 21:00,0,0,99851.4,274.75,5.83475,0.15
03.19.2016 22:00,0,0,99805.5,275.65,5.49544,0.15
03.19.2016 23:00,0,0,99774,277.65,6.24811,0.15
03.20.2016 00:00,0,0,99727,273.85,6.49333,0.15
03.20.2016 01:00,0,0,99683.4,281.85,6.33679,0.15
03.20.2016 02:00,0,0,99651.2,283.55,6.02437,0.15
03.20.2016 03:00,0,0,99619,285.05,5.6989,0.15
03.20.2016 04:00,0,0,99617.7,286.25,6.09018,0.15
03.20.2016 05:00,1,0,99628.3,286.75,6.32074,0.15
03.20.2016 06:00,48,33,99652.5,286.85,5.95159,0.15
03.20.2016 07:00,96,157,99675.6,286.65,5.55104,0.15
03.20.2016 08:00,131,298,99697.3,286.35,5.41273,0.15
03.20.2016 09:00,161,366,99735.4,284.75,5.86671,0.15
03.20.2016 10:00,178,491,99780.3,284.05,7.20832,0.15
03.20.2016 11:00,210,448,99850.9,282.35,7.50421,0.15
03.20.2016 12:00,232,469,99928.7,279.85,6.46887,0.15
03.20.2016 13:00,250,427,100010,278.65,5.9275,0.15
03.20.2016 14:00,325,140,100146,278.65,5.70054,0.15
03.20.2016 15:00,215,31,100271,277.75,5.39653,0.15
03.20.2016 16:00,111,3,100374,276.55,5.07975,0.15
03.20.2016 17:00,16,0,100471,276.65,4.92927,0.15
03.20.2016 18:00,0,0,100590,276.25,4.77649,0.15
03.20.2016 19:00,0,0,100703,275.35,4.69054,0.15
03.20.2016 20:00,0,0,100812,275.25,4.73842,0.15
03.20.2016 21:00,0,0,100914,274.65,4.28326,0.15
03.20.2016 22:00,0,0,100986,275.75,3.564,0.15
03.20.2016 23:00,0,0,101045,279.95,3.08707,0.15
03.21.2016 00:00,0,0,101114,282.05,2.86067,0.15
03.21.2016 01:00,0,0,101172,284.25,2.78851,0.15
03.21.2016 02:00,0,0,101212,286.25,2.73179,0.15
03.21.2016 03:00,0,0,101220,287.45,2.62505,0.15
03.21.2016 04:00,0,0,101227,288.25,2.47076,0.15
03.21.2016 05:00,1,0,101241,288.95,2.35196,0.15
03.21.2016 06:00,57,19,101259,289.65,2.17732,0.15
03.21.2016 07:00,138,93,101266,289.65,1.9915,0.15
03.21.2016 08:00,195,205,101260,289.25,2.31121,0.15
03.21.2016 09:00,223,322,101276,288.35,2.67332,0.15
03.21.2016 10:00,236,417,101264,274.55,2.33452,0.15
03.21.2016 11:00,256,445,101222,285.85,1.83888,0.15
03.21.2016 12:00,255,431,101173,284.95,1.56641,0.15
03.21.2016 13:00,239,373,101142,283.25,1.53164,0.15
03.21.2016 14:00,207,287,101101,282.55,1.06161,0.15
03.21.2016 15:00,163,187,101040,281.35,1.53649,0.15
03.21.2016 16:00,107,78,100998,280.75,2.02989,0.15
03.21.2016 17:00,31,8,100998,278.95,1.7117,0.15
03.21.2016 18:00,0,0,101001,273.65,1.84616,0.15
03.21.2016 19:00,0,0,100981,277.75,2.0605,0.15
03.21.2016 20:00,0,0,100940,276.45,2.13218,0.15
03.21.2016 21:00,0,0,100893,276.45,2.09835,0.15
03.21.2016 22:00,0,0,100848,277.45,1.99533,0.15
03.21.2016 23:00,0,0,100813,281.45,1.92928,0.15
03.22.2016 00:00,0,0,100784,284.95,2.15594,0.15
03.22.2016 01:00,0,0,100772,287.95,2.26669,0.15
03.22.2016 02:00,0,0,100755,290.55,2.11256,0.15
03.22.2016 03:00,0,0,100731,291.85,2.22335,0.15
03.22.2016 04:00,0,0,100739,292.35,2.43129,0.15
03.22.2016 05:00,3,0,100751,292.85,2.50504,0.15
03.22.2016 06:00,62,23,100733,293.05,2.72952,0.15
03.22.2016 07:00,125,131,100722,292.55,2.8068,0.15
03.22.2016 08:00,147,294,100726,291.85,2.83817,0.15
03.22.2016 09:00,157,438,100747,290.25,2.91705,0.15
03.22.2016 10:00,185,495,100727,288.75,3.10694,0.15
03.22.2016 11:00,203,530,100694,287.75,4.19499,0.15
03.22.2016 12:00,205,510,100668,287.05,4.64438,0.15
03.22.2016 13:00,191,462,100655,285.55,4.73595,0.15
03.22.2016 14:00,188,336,100682,284.45,3.45813,0.15
03.22.2016 15:00,163,201,100685,282.05,2.44846,0.15
03.22.2016 16:00,110,88,100684,281.05,1.60244,0.15
03.22.2016 17:00,33,10,100683,279.45,1.46788,0.15
03.22.2016 18:00,0,0,100684,278.25,1.9017,0.15
03.22.2016 19:00,0,0,100697,278.05,2.09072,0.15
03.22.2016 20:00,0,0,100704,277.95,2.12759,0.15
03.22.2016 21:00,0,0,100700,273.65,1.95003,0.15
03.22.2016 22:00,0,0,100684,278.85,1.55456,0.15
03.22.2016 23:00,0,0,100658,283.25,1.60702,0.15
03.23.2016 00:00,0,0,100637,286.55,2.02663,0.15
03.23.2016 01:00,0,0,100628,288.35,2.26196,0.15
03.23.2016 02:00,0,0,100622,290.45,2.35511,0.15
03.23.2016 03:00,0,0,100607,291.55,2.48098,0.15
03.23.2016 04:00,0,0,100598,292.55,2.55877,0.15
03.23.2016 05:00,3,0,100581,275.15,2.62132,0.15
03.23.2016 06:00,67,19,100561,293.55,2.64815,0.15
03.23.2016 07:00,150,103,100529,293.25,2.71946,0.15
03.23.2016 08:00,202,228,100477,292.25,2.99871,0.15
03.23.2016 09:00,223,356,100431,291.55,3.5923,0.15
03.23.2016 10:00,224,466,100363,289.45,3.71977,0.15
03.23.2016 11:00,230,506,100303,287.95,4.11952,0.15
03.23.2016 12:00,219,507,100252,284.25,4.4706,0.15
03.23.2016 13:00,233,415,100204,283.45,4.8127,0.15
03.23.2016 14:00,164,374,100165,283.75,5.25755,0.15
03.23.2016 15:00,139,246,100118,282.35,5.13932,0.15
03.23.2016 16:00,108,93,100085,281.75,4.05285,0.15
03.23.2016 17:00,37,9,100073,280.05,3.64564,0.15
03.23.2016 18:00,0,0,100073,279.35,3.42763,0.15
03.23.2016 19:00,0,0,100077,278.75,3.08365,0.15
03.23.2016 20:00,0,0,100081,277.55,2.66055,0.15
03.23.2016 21:00,0,0,100084,273.55,2.493,0.15
03.23.2016 22:00,0,0,100067,278.05,2.3586,0.15
03.23.2016 23:00,0,0,100050,282.25,2.33351,0.15
03.24.2016 00:00,0,0,100049,285.65,2.32648,0.15
03.24.2016 01:00,0,0,100045,288.65,2.33353,0.15
03.24.2016 02:00,0,0,100034,274.85,2.35306,0.15
03.24.2016 03:00,0,0,100012,291.55,2.14031,0.15
03.24.2016 04:00,0,0,100004,292.05,2.05968,0.15
03.24.2016 05:00,4,0,99988.8,292.25,2.04191,0.15
03.24.2016 06:00,67,32,99959.6,292.55,2.06239,0.15
03.24.2016 07:00,129,143,99922,292.35,2.05765,0.15
03.24.2016 08:00,174,273,99884,291.85,2.16391,0.15
03.24.2016 09:00,208,394,99851.7,274.85,2.5642,0.15
03.24.2016 10:00,237,422,99818.4,287.55,2.47315,0.15
03.24.2016 11:00,287,425,99788.5,286.35,2.33229,0.15
03.24.2016 12:00,306,391,99761,274.35,2.09012,0.15
03.24.2016 13:00,291,311,99748.1,284.55,1.73812,0.15
03.24.2016 14:00,283,198,99757.9,284.35,1.60512,0.15
03.24.2016 15:00,249,86,99761.1,283.65,1.3739,0.15
03.24.2016 16:00,194,56,99777.2,282.75,0.831861,0.15
03.24.2016 17:00,48,5,99787.2,281.65,1.25075,0.15
03.24.2016 18:00,0,0,99796.6,280.45,1.83916,0.15
03.24.2016 19:00,0,0,99805.2,279.85,2.18335,0.15
03.24.2016 20:00,0,0,99838.2,279.45,2.54419,0.15
03.24.2016 21:00,0,0,99860.5,279.45,2.82003,0.15
03.24.2016 22:00,0,0,99859.5,280.35,3.01357,0.15
03.24.2016 23:00,0,0,99877.3,282.65,3.0198,0.15
03.25.2016 00:00,0,0,99894.1,284.85,2.80044,0.15
03.25.2016 01:00,0,0,99927.4,274.45,3.0692,0.15
03.25.2016 02:00,0,0,99965.4,287.25,3.29301,0.15
03.25.2016 03:00,0,0,99983.7,289.35,2.84608,0.15
03.25.2016 04:00,0,0,100002,290.85,2.56518,0.15
03.25.2016 05:00,5,0,99992.4,292.05,2.46443,0.15
03.25.2016 06:00,68,36,99971.7,292.55,2.44033,0.15
03.25.2016 07:00,120,165,99921.7,292.35,2.3717,0.15
03.25.2016 08:00,127,352,99848.1,291.65,2.39891,0.15
03.25.2016 09:00,126,508,99766.8,289.55,2.18846,0.15
03.25.2016 10:00,131,612,99676.6,286.25,2.10965,0.15
03.25.2016 11:00,127,669,99608.2,284.65,2.07806,0.15
03.25.2016 12:00,129,645,99536.8,274.15,1.56992,0.15
03.25.2016 13:00,120,578,99473.8,274.05,0.653588,0.15
03.25.2016 14:00,112,467,99392.5,280.65,1.77448,0.15
03.25.2016 15:00,93,337,99271.1,280.25,2.78613,0.15
03.25.2016 16:00,71,181,99118.4,279.45,3.54639,0.15
03.25.2016 17:00,35,32,98982.8,278.45,3.62468,0.15
03.25.2016 18:00,0,0,98857.1,277.35,3.27583,0.15
03.25.2016 19:00,0,0,98739.9,277.25,3.43593,0.15
03.25.2016 20:00,0,0,98628.8,277.05,4.41942,0.15
03.25.2016 21:00,0,0,98647.1,276.55,8.70798,0.15
03.25.2016 22:00,0,0,98789.4,278.45,12.0752,0.15
03.25.2016 23:00,0,0,98937.4,273.95,11.2019,0.15
03.26.2016 00:00,0,0,99055.3,283.55,10.5641,0.15
03.26.2016 01:00,0,0,99149,285.95,9.60789,0.15
03.26.2016 02:00,0,0,99203.7,288.25,8.73828,0.15
03.26.2016 03:00,0,0,99268.9,289.85,7.7912,0.15
03.26.2016 04:00,0,0,99333.9,274.95,6.43091,0.15
03.26.2016 05:00,7,0,99364.8,291.45,5.12682,0.15
03.26.2016 06:00,57,73,99367.4,291.55,4.49384,0.15
03.26.2016 07:00,85,231,99342,290.95,4.7258,0.15
03.26.2016 08:00,104,395,99313.5,290.25,5.56733,0.15
03.26.2016 09:00,119,524,99273.8,288.95,8.27313,0.15
03.26.2016 10:00,129,623,99241.5,285.85,8.34445,0.15
03.26.2016 11:00,123,689,99230.4,284.65,7.88268,0.15
03.26.2016 12:00,125,656,99224.9,274.25,8.35897,0.15
03.26.2016 13:00,123,580,99242.5,282.85,7.03252,0.15
03.26.2016 14:00,121,460,99252.4,281.45,5.23278,0.15
03.26.2016 15:00,111,325,99249.1,279.45,4.73823,0.15
03.26.2016 16:00,113,122,99260.4,278.25,3.4562,0.15
03.26.2016 17:00,36,22,99292.5,277.65,2.77727,0.15
03.26.2016 18:00,0,0,99321.6,276.55,2.6971,0.15
03.26.2016 19:00,0,0,99341,276.35,2.27429,0.15
03.26.2016 20:00,0,0,99362.2,275.95,2.11775,0.15
03.26.2016 21:00,0,0,99382.2,275.25,1.9286,0.15
03.26.2016 22:00,0,0,99400.2,277.75,1.52599,0.15
03.26.2016 23:00,0,0,99425.9,280.95,1.0567,0.15
03.27.2016 00:00,0,0,99464.3,283.35,0.527389,0.15
03.27.2016 01:00,0,0,99515.1,274.45,0.317458,0.15
03.27.2016 02:00,0,0,99549.7,288.45,0.339879,0.15
03.27.2016 03:00,0,0,99607.2,289.85,0.468966,0.15
03.27.2016 04:00,0,0,99680.2,290.85,1.04811,0.15
03.27.2016 05:00,6,0,99734.1,290.95,1.52064,0.15
03.27.2016 06:00,79,38,99780.7,291.05,2.29463,0.15
03.27.2016 07:00,139,145,99811.7,291.05,3.13245,0.15
03.27.2016 08:00,172,292,99832.8,290.65,3.69981,0.15
03.27.2016 09:00,209,384,99825.3,289.35,4.47466,0.15
03.27.2016 10:00,289,399,99787.2,287.05,5.60197,0.15
03.27.2016 11:00,318,399,99733.2,285.95,4.74627,0.15
03.27.2016 12:00,356,335,99691.3,284.85,6.63641,0.15
03.27.2016 13:00,364,191,99714,283.65,7.52417,0.15
03.27.2016 14:00,249,258,99770.8,282.45,6.2836,0.15
03.27.2016 15:00,190,193,99796.5,281.25,4.99937,0.15
03.27.2016 16:00,134,97,99824,280.35,4.28153,0.15
03.27.2016 17:00,59,12,99837.6,279.25,3.99372,0.15
03.27.2016 18:00,0,0,99869.4,278.65,4.06069,0.15
03.27.2016 19:00,0,0,99894.2,273.65,4.1685,0.15
03.27.2016 20:00,0,0,99909.5,277.95,3.84374,0.15
03.27.2016 21:00,0,0,99934.5,277.45,3.68289,0.15
03.27.2016 22:00,0,0,99942.1,273.75,3.44521,0.15
03.27.2016 23:00,0,0,99926.9,282.45,2.59413,0.15
03.28.2016 00:00,0,0,99904.9,274.35,2.379,0.15
03.28.2016 01:00,0,0,99891.2,287.45,2.66868,0.15
03.28.2016 02:00,0,0,99884.3,288.95,2.71914,0.15
03.28.2016 03:00,0,0,99881.5,289.95,2.4637,0.15
03.28.2016 04:00,0,0,99886.6,290.45,2.17977,0.15
03.28.2016 05:00,9,0,99891.4,291.35,2.27555,0.15
03.28.2016 06:00,81,30,99875.6,291.75,2.34524,0.15
03.28.2016 07:00,148,140,99840,291.95,2.27863,0.15
03.28.2016 08:00,198,268,99799.3,291.65,2.42559,0.15
03.28.2016 09:00,210,421,99747.3,290.25,2.57522,0.15
03.28.2016 10:00,262,473,99652.7,274.65,2.69192,0.15
03.28.2016 11:00,331,354,99556.5,286.85,3.09824,0.15
03.28.2016 12:00,262,410,99473.2,285.75,2.98002,0.15
