date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_electricity_sink_input1,01_heat_sink_input1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_thermal_storage_capacity,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_photovoltaic_electricity_source_output1
2012-01-05 09:00:00,0.0,0.0,0.0,0.41170046,0.575631482059682,1.8314015265365189,0.0,0.0,0.0,0.0,0.42420276,1.4071988,1.8314015,0.0,0.58813379,0.58813379,0.012502303,0.012502303,1.8314015,1.8314015,0.58813379
2012-01-05 10:00:00,0.0,0.0,0.1129238,0.0,0.5563332238633311,1.5536389616784803,0.0,0.0,0.0,0.0,0.35986535,1.1937736,1.553639,0.0,0.91619857,0.91619857,0.35986535,0.35986535,1.553639,1.553639,1.0291224
2012-01-05 11:00:00,0.0,0.0,0.30425111,0.0,0.5672009800318766,1.4712258929843367,0.0,0.0,0.0,0.0,0.34077622,1.1304497,1.4712259,0.0,0.9079772,0.9079772,0.34077622,0.34077622,1.4712259,1.4712259,1.2122283
2012-01-05 12:00:00,0.0,0.0,0.31834048,0.0,0.6306095426770292,1.3491324578819024,0.0,0.0,0.0,0.0,0.31249604,1.0366364,1.3491325,0.0,0.94310558,0.94310558,0.31249604,0.31249604,1.3491325,1.3491325,1.2614461
2012-01-05 13:00:00,0.0,0.0,0.46048991,0.0,0.6100726799173515,1.2087250075141025,0.0,0.0,0.0,0.0,0.27997382,0.92875118,1.208725,0.0,0.8900465,0.8900465,0.27997382,0.27997382,1.208725,1.208725,1.3505364
2012-01-05 14:00:00,0.0,0.0,0.35689836,0.0,0.5264868493857451,1.150730625840446,0.0,0.0,0.0,0.0,0.26654074,0.88418989,1.1507306,0.0,0.79302759,0.79302759,0.26654074,0.26654074,1.1507306,1.1507306,1.1499259
2012-01-05 15:00:00,0.352052,0.0,0.0,0.25310765,0.4746252776696718,1.0927362441667896,0.0,0.0,0.0,0.0,0.25310765,0.83962859,1.0927362,0.0,0.12257327,0.12257327,-0.0,0.0,1.0927362,1.0927362,0.12257327
2012-01-05 16:00:00,0.45864328,0.0,0.0,0.28209484,0.4586432833041639,1.2178820151467848,0.0,0.0,0.0,0.0,0.28209484,0.93578718,1.217882,0.0,0.0,0.0,-0.0,0.0,1.217882,1.217882,0.0
2012-01-05 17:00:00,0.48940862,0.0,0.0,0.30189097,0.4894086224577666,1.3033474197184893,0.0,0.0,0.0,0.0,0.30189097,1.0014565,1.3033474,0.0,0.0,0.0,-0.0,0.0,1.3033474,1.3033474,0.0
2012-01-05 18:00:00,0.56804003,0.0,0.0,0.32380811,0.5680400347360656,1.3979698319228762,0.0,0.0,0.0,0.0,0.32380811,1.0741617,1.3979698,0.0,0.0,0.0,-0.0,0.0,1.3979698,1.3979698,0.0
2012-01-05 19:00:00,0.6599365,0.0,0.0,0.36410737,0.6599365023377363,1.5719529769438452,0.0,0.0,0.0,0.0,0.36410737,1.2078456,1.571953,0.0,0.0,0.0,-0.0,0.0,1.571953,1.571953,0.0
2012-01-05 20:00:00,0.66557016,0.0,0.0,0.3676424,0.6655701553515778,1.5872146563316496,0.0,0.0,0.0,0.0,0.3676424,1.2195723,1.5872147,0.0,0.0,0.0,-0.0,0.0,1.5872147,1.5872147,0.0
2012-01-05 21:00:00,0.6294908,0.0,0.0,0.31249604,0.6294908030714437,1.3491324578819024,0.0,0.0,0.0,0.0,0.31249604,1.0366364,1.3491325,0.0,0.0,0.0,-0.0,0.0,1.3491325,1.3491325,0.0
2012-01-05 22:00:00,0.5773895,0.0,0.0,0.21705041,0.5773895014398879,0.9370671144111855,0.0,0.0,0.0,0.0,0.21705041,0.7200167,0.93706711,0.0,0.0,0.0,-0.0,0.0,0.93706711,0.93706711,0.0
2012-01-05 23:00:00,0.44781548,0.0,0.0,0.10463668,0.44781548212153227,0.451745709879008,0.0,0.0,0.0,0.0,0.10463668,0.34710903,0.45174571,0.0,0.0,0.0,-0.0,0.0,0.45174571,0.45174571,0.0
2012-01-06 00:00:00,0.33162638,0.0,0.0,0.064890608,0.33162638308428954,0.28015083366271576,0.0,0.0,0.0,0.0,0.064890608,0.21526023,0.28015083,0.0,0.0,0.0,-0.0,0.0,0.28015083,0.28015083,0.0
2012-01-06 01:00:00,0.25703042,0.0,0.0,0.069573435,0.2570304243832813,0.30036790413322095,0.0,0.0,0.0,0.0,0.069573435,0.23079447,0.3003679,0.0,0.0,0.0,-0.0,0.0,0.3003679,0.3003679,0.0
2012-01-06 02:00:00,0.20900453,0.0,0.0,0.074256263,0.20900453131493,0.32058497460372626,0.0,0.0,0.0,0.0,0.074256263,0.24632871,0.32058497,0.0,0.0,0.0,-0.0,0.0,0.32058497,0.32058497,0.0
2012-01-06 03:00:00,0.19993475,0.0,0.0,0.10770503,0.19993474951250423,0.46499262082162096,0.0,0.0,0.0,0.0,0.10770503,0.35728759,0.46499262,0.0,0.0,0.0,-0.0,0.0,0.46499262,0.46499262,0.0
2012-01-06 04:00:00,0.20169277,0.0,0.0,0.19467182,0.2016927688927101,0.8404525009881472,0.0,0.0,0.0,0.0,0.19467182,0.64578068,0.8404525,0.0,0.0,0.0,-0.0,0.0,0.8404525,0.8404525,0.0
2012-01-06 05:00:00,0.20628759,0.0,0.0,0.4448686,0.2062875922727936,1.9206216946979997,0.0,0.0,0.0,0.0,0.4448686,1.4757531,1.9206217,0.0,0.0,0.0,-0.0,0.0,1.9206217,1.9206217,0.0
2012-01-06 06:00:00,0.25455322,0.0,0.0,0.55391158,0.25455321525662755,2.3913906213683362,0.0,0.0,0.0,0.0,0.55391158,1.837479,2.3913906,0.0,0.0,0.0,-0.0,0.0,2.3913906,2.3913906,0.0
2012-01-06 07:00:00,0.37202087,0.0,0.0,0.50373843,0.3720208738431109,2.1747791520414945,0.0,0.0,0.0,0.0,0.50373843,1.6710407,2.1747792,0.0,0.0,0.0,-0.0,0.0,2.1747792,2.1747792,0.0
2012-01-06 08:00:00,0.51290215,0.0,0.0,0.40606803,0.5129021541750634,1.7531088250852416,0.0,0.0,0.0,0.0,0.40606803,1.3470408,1.7531088,0.0,0.0,0.0,-0.0,0.0,1.7531088,1.7531088,0.0
2012-01-06 09:00:00,0.0,0.0,0.70112625,0.0,0.622298905606965,1.7328917546147362,0.0,0.0,0.0,0.0,0.4013852,1.3315066,1.7328918,0.0,1.0236841,1.0236841,0.4013852,0.4013852,1.7328918,1.7328918,1.7248104
2012-01-06 10:00:00,0.0,0.0,0.88229943,0.0,0.6586978977744095,1.470069838498168,0.0,0.0,0.0,0.0,0.34050845,1.1295614,1.4700698,0.0,0.99920635,0.99920635,0.34050845,0.34050845,1.4700698,1.4700698,1.8815058
2012-01-06 11:00:00,0.0,0.0,0.98163858,0.0,0.6837496739423431,1.392089709540505,0.0,0.0,0.0,0.0,0.32244611,1.0696436,1.3920897,0.0,1.0061958,1.0061958,0.32244611,0.32244611,1.3920897,1.3920897,1.9878344
2012-01-06 12:00:00,0.0,0.0,0.95265585,0.0,0.7276602034615761,1.2765635925661893,0.0,0.0,0.0,0.0,0.2956871,0.98087649,1.2765636,0.0,1.0233473,1.0233473,0.2956871,0.2956871,1.2765636,1.2765636,1.9760032
2012-01-06 13:00:00,0.0,0.0,0.87299467,0.0,0.7031278421105214,1.1437085580457262,0.0,0.0,0.0,0.0,0.26491423,0.87879432,1.1437086,0.0,0.96804208,0.96804208,0.26491423,0.26491423,1.1437086,1.1437086,1.8410368
2012-01-06 14:00:00,0.0,0.0,0.7393915,0.0,0.6280124685926342,1.088833652482926,0.0,0.0,0.0,0.0,0.2522037,0.83662995,1.0888337,0.0,0.88021617,0.88021617,0.2522037,0.2522037,1.0888337,1.0888337,1.6196077
2012-01-06 15:00:00,0.1457501,0.0,0.0,0.23949317,0.5927721710166892,1.033958746920126,0.0,0.0,0.0,0.0,0.23949317,0.79446558,1.0339587,0.0,0.44702207,0.44702207,-0.0,0.0,1.0339587,1.0339587,0.44702207
2012-01-06 16:00:00,0.57878793,0.0,0.0,0.26692116,0.5787879259468697,1.1523730168187998,0.0,0.0,0.0,0.0,0.26692116,0.88545186,1.152373,0.0,0.0,0.0,-0.0,0.0,1.152373,1.152373,0.0
2012-01-06 17:00:00,0.59516947,0.0,0.0,0.28565247,0.5951694701715153,1.2332412987008208,0.0,0.0,0.0,0.0,0.28565247,0.94758883,1.2332413,0.0,0.0,0.0,-0.0,0.0,1.2332413,1.2332413,0.0
2012-01-06 18:00:00,0.66517061,0.0,0.0,0.3063907,0.6651706054924401,1.3227740393559155,0.0,0.0,0.0,0.0,0.3063907,1.0163833,1.322774,0.0,0.0,0.0,-0.0,0.0,1.322774,1.322774,0.0
2012-01-06 19:00:00,0.72074799,0.0,0.0,0.3445223,0.720747990898494,1.4873987560443154,0.0,0.0,0.0,0.0,0.3445223,1.1428765,1.4873988,0.0,0.0,0.0,-0.0,0.0,1.4873988,1.4873988,0.0
2012-01-06 20:00:00,0.6907418,0.0,0.0,0.34786718,0.6907417964772528,1.5018395206661048,0.0,0.0,0.0,0.0,0.34786718,1.1539723,1.5018395,0.0,0.0,0.0,-0.0,0.0,1.5018395,1.5018395,0.0
2012-01-06 21:00:00,0.61458759,0.0,0.0,0.2956871,0.6145875933256075,1.2765635925661893,0.0,0.0,0.0,0.0,0.2956871,0.98087649,1.2765636,0.0,0.0,0.0,-0.0,0.0,1.2765636,1.2765636,0.0
2012-01-06 22:00:00,0.59369114,0.0,0.0,0.20537543,0.5936911356927059,0.8866629477778735,0.0,0.0,0.0,0.0,0.20537543,0.68128752,0.88666295,0.0,0.0,0.0,-0.0,0.0,0.88666295,0.88666295,0.0
2012-01-06 23:00:00,0.49807885,0.0,0.0,0.09900835,0.4980788544010547,0.42744663280496836,0.0,0.0,0.0,0.0,0.09900835,0.32843828,0.42744663,0.0,0.0,0.0,-0.0,0.0,0.42744663,0.42744663,0.0
2012-01-07 00:00:00,0.33678058,0.0,0.0,0.6879355,0.3367805762671659,2.9700092287684843,0.0,0.0,0.0,0.0,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,2.9700092,2.9700092,0.0
2012-01-07 01:00:00,0.24852001,0.086087224,0.0,0.6879355,0.24852001238364832,3.0474877303885317,0.0,0.0,0.086087224,0.077478502,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,3.0474877,3.0474877,0.0
2012-01-07 02:00:00,0.19537988,0.17217445,0.0,0.6879355,0.19537988111833446,3.1249662320085787,0.0,0.0,0.17217445,0.154957,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,3.1249662,3.1249662,0.0
2012-01-07 03:00:00,0.17696063,0.44478399,0.0,0.6879355,0.17696063261208655,3.3703148204720623,0.0,0.0,0.44478399,0.40030559,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,3.3703148,3.3703148,0.0
2012-01-07 04:00:00,0.17240576,1.1908733,0.0,0.6879355,0.1724057642179168,4.041795167845806,0.0,0.0,1.1908733,1.0717859,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,4.0417952,4.0417952,0.0
2012-01-07 05:00:00,0.17284527,3.1565315,0.0,0.6879355,0.17284526906296827,5.810887621503555,0.0,0.0,3.1565315,2.8408784,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,5.8108876,5.8108876,0.0
2012-01-07 06:00:00,0.18279406,4.9643633,0.0,0.6879355,0.18279406055549696,7.43793615552455,0.0,0.0,4.9643633,4.4679269,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,7.4379362,7.4379362,0.0
2012-01-07 07:00:00,0.26194489,4.4191442,0.0,0.6879355,0.261944887650675,6.947238978597585,0.0,0.0,4.4191442,3.9772297,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,6.947239,6.947239,0.0
2012-01-07 08:00:00,0.44437935,4.0317517,0.0,0.6879355,0.44437935333294803,6.598585721307371,0.0,0.0,4.0317517,3.6285765,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,6.5985857,6.5985857,0.0
2012-01-07 09:00:00,0.0,3.4730858,0.0,0.0,0.6374418452682838,6.301584798430523,0.20579834,0.20579834,3.4730858,3.1257772,0.6879355,2.2820737,2.9700092,0.0,1.5311757,1.5311757,0.6879355,0.6879355,6.3015848,6.3015848,1.5311757
2012-01-07 10:00:00,0.0,3.0230814,0.0,0.0,0.7395268342779657,6.004583875553674,0.31380141,0.31380141,3.0230814,2.7207732,0.6879355,2.2820737,2.9700092,0.0,1.7412637,1.7412637,0.6879355,0.6879355,6.0045839,6.0045839,1.7412637
2012-01-07 11:00:00,0.0,2.7507464,0.0,0.0,0.8198363559646432,5.785061454296873,0.33938046,0.33938046,2.7507464,2.4756718,0.6879355,2.2820737,2.9700092,0.0,1.8471523,1.8471523,0.6879355,0.6879355,5.7850615,5.7850615,1.8471523
2012-01-07 12:00:00,0.0,2.998705,0.0,0.16537995,0.830264607288137,5.668843701866803,0.0,0.0,2.998705,2.6988345,0.6879355,2.2820737,2.9700092,0.0,1.3528202,1.3528202,0.52255556,0.52255556,5.6688437,5.6688437,1.3528202
2012-01-07 13:00:00,0.0,2.9843571,0.0,0.6879355,0.6738408374357282,5.6559306182634606,0.0,0.0,2.9843571,2.6859214,0.6879355,2.2820737,2.9700092,0.0,0.67384084,0.67384084,-0.0,0.0,5.6559306,5.6559306,0.67384084
2012-01-07 14:00:00,0.0,3.0991401,0.0,0.49423999,0.5443067731032863,5.759235287090191,0.0,0.0,3.0991401,2.7892261,0.6879355,2.2820737,2.9700092,0.0,0.73800228,0.73800228,0.19369551,0.19369551,5.7592353,5.7592353,0.73800228
2012-01-07 15:00:00,0.27594545,3.2856624,0.0,0.6879355,0.48349528454252866,5.927105373933627,0.0,0.0,3.2856624,2.9570961,0.6879355,2.2820737,2.9700092,0.0,0.20754984,0.20754984,-0.0,0.0,5.9271054,5.9271054,0.20754984
2012-01-07 16:00:00,0.428717,3.6156634,0.0,0.6879355,0.4287169988547503,6.224106296810475,0.0,0.0,3.6156634,3.2540971,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,6.2241063,6.2241063,0.0
2012-01-07 17:00:00,0.44649697,3.888273,0.0,0.6879355,0.44649696758637786,6.469454885273959,0.0,0.0,3.888273,3.4994457,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,6.4694549,6.4694549,0.0
2012-01-07 18:00:00,0.54958083,3.9600123,0.0,0.6879355,0.549580831243904,6.534020303290665,0.0,0.0,3.9600123,3.5640111,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,6.5340203,6.5340203,0.0
2012-01-07 19:00:00,0.64295563,3.9456644,0.0,0.6879355,0.642955633324384,6.521107219687324,0.0,0.0,3.9456644,3.551098,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,6.5211072,6.5211072,0.0
2012-01-07 20:00:00,0.61818354,3.6443592,0.0,0.6879355,0.6181835420578468,6.249932464017157,0.0,0.0,3.6443592,3.2799232,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,6.2499325,6.2499325,0.0
2012-01-07 21:00:00,0.57503216,2.8552263,0.0,0.6879355,0.5750321572709753,5.53971286583339,0.0,0.0,2.8552263,2.5697036,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,5.5397129,5.5397129,0.0
2012-01-07 22:00:00,0.5100254,1.104786,0.0,0.6879355,0.5100253951892718,3.9643166662257596,0.0,0.0,1.104786,0.99430744,0.6879355,2.2820737,2.9700092,0.0,0.0,0.0,-0.0,0.0,3.9643167,3.9643167,0.0
2012-01-07 23:00:00,,,,,,,,,,,,,,,,,,,,,
