date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1,ID_solar_thermal_source_input1,ID_solar_thermal_source_input2,ID_solar_thermal_source_output1
2012-01-02 16:00:00,0.53289962,4.8776282,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.532899624624905,6.213292056803123,0.0,0.0,4.8776282,4.3898654,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 17:00:00,0.62779272,5.1497641,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.6277927161701085,6.458214357797436,0.0,0.0,5.1497641,4.6347877,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 18:00:00,0.78116992,5.2213788,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.7811699183465924,6.522667594901203,0.0,0.0,5.2213788,4.6992409,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 19:00:00,0.88045806,5.2070559,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.8804580583423104,6.509776947480451,0.0,0.0,5.2070559,4.6863503,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 20:00:00,0.79969904,4.9062741,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.7996990430641032,6.239073351644629,0.0,0.0,4.9062741,4.4156467,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 21:00:00,0.67693735,4.1185123,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.6769373488440452,5.530087743503195,0.0,0.0,4.1185123,3.7066611,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 22:00:00,0.57315427,2.3711135,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.5731542729330282,3.957428758171284,0.0,0.0,2.3711135,2.1340021,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 23:00:00,0.42272375,1.4830911,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.42272375096768483,3.158208618084575,0.0,0.0,1.4830911,1.334782,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 00:00:00,0.33482278,5.0849834,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.3348227819573912,6.3999117172630635,0.0,0.0,5.0849834,4.5764851,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 01:00:00,0.26405251,5.0595869,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.26405251315762635,6.3770548897014105,0.0,0.0,5.0595869,4.5536282,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 02:00:00,0.21026311,5.2373623,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.21026311337121373,6.537052682632987,0.0,0.0,5.2373623,4.713626,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
