date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_electricity_sink_input1,01_heat_sink_input1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-01-03 20:00:00,0.66557016,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.6655701553515778,1.6949820027426743,0.0,0.40697283,0.79608045,1.2880092,1.2880092,0.40697283,0.40697283,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-03 21:00:00,0.6294908,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.6294908030714437,1.4407347023312733,0.0,0.15272553,0.64023808,1.2880092,1.2880092,0.15272553,0.15272553,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-03 22:00:00,0.5773895,0.0,0.0,0.23178752,0.0,0.0,-0.0,0.0,0.5773895014398879,1.0006912977730789,0.0,0.0,0.64023808,1.0006913,1.0006913,0.0,0.0,0.0,0.0,0.0,0.0,0.23178752,0.76890378,1.0006913,0.0,0.0,0.0,0.0
2012-01-03 23:00:00,0.44781548,0.0,0.0,0.11174121,0.0,0.0,-0.0,0.0,0.44781548212153227,0.48241795462676124,0.0,0.0,0.64023808,0.48241795,0.48241795,0.0,0.0,0.0,0.0,0.0,0.0,0.11174121,0.37067674,0.48241795,0.0,0.0,0.0,0.0
2012-01-04 00:00:00,0.29426847,0.0,0.0,0.047261902,0.0,0.0,-0.0,0.0,0.2942684712549148,0.2040428000043685,0.0,0.0,0.64023808,0.2040428,0.2040428,0.0,0.0,0.0,0.0,0.0,0.0,0.047261902,0.1567809,0.2040428,0.0,0.0,0.0,0.0
2012-01-04 01:00:00,0.21911314,0.0,0.0,0.050672555,0.0,0.0,-0.0,0.0,0.21911314275111374,0.21876753814901362,0.0,0.0,0.64023808,0.21876754,0.21876754,0.0,0.0,0.0,0.0,0.0,0.0,0.050672555,0.16809498,0.21876754,0.0,0.0,0.0,0.0
2012-01-04 02:00:00,0.19889592,0.0,0.0,0.054083208,0.0,0.0,-0.0,0.0,0.19889591987874622,0.23349227629365876,0.0,0.0,0.64023808,0.23349228,0.23349228,0.0,0.0,0.0,0.0,0.0,0.0,0.054083208,0.17940907,0.23349228,0.0,0.0,0.0,0.0
2012-01-04 03:00:00,0.18722906,0.0,0.0,0.078445013,0.0,0.0,-0.0,0.0,0.1872290639919254,0.33866897732683837,0.0,0.0,0.64023808,0.33866898,0.33866898,0.0,0.0,0.0,0.0,0.0,0.0,0.078445013,0.26022396,0.33866898,0.0,0.0,0.0,0.0
2012-01-04 04:00:00,0.19490042,0.0,0.0,0.14178571,0.0,0.0,-0.0,0.0,0.1949004212873692,0.6121284000131054,0.0,0.0,0.64023808,0.6121284,0.6121284,0.0,0.0,0.0,0.0,0.0,0.0,0.14178571,0.47034269,0.6121284,0.0,0.0,0.0,0.0
2012-01-04 05:00:00,0.23677325,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.23677324652499998,1.3988501237412891,0.0,0.11084095,0.52713507,1.2880092,1.2880092,0.11084095,0.11084095,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-04 06:00:00,0.40453994,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.3911593120958066,1.7417261691094545,0.0,0.23070648,0.29172029,1.2880092,1.2880092,0.45371699,0.45371699,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.01338063,0.2347479,0.22301051
2012-01-04 07:00:00,0.53293656,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.5182561222875085,1.5839611175596853,0.0,0.051278019,0.23939578,1.2880092,1.2880092,0.29595194,0.29595194,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.014680435,0.2575515,0.24467392
2012-01-04 08:00:00,0.57418105,0.0,0.0,0.26387025,0.0,0.0,-0.0,0.0,0.5659224204826359,1.2768451505428005,0.0,0.0,0.23939578,1.1392014,1.1392014,0.13764377,0.13764377,0.0,0.0,0.0,0.0,0.26387025,0.87533114,1.1392014,0.0,0.008258626,0.14488818,0.13764377
2012-01-04 09:00:00,0.0,0.0,0.8442526,0.0,0.88711618,0.88711618,0.29234166,0.29234166,0.575631482059682,1.2621204123981555,0.3190505,0.0,0.55844628,1.2621204,1.2621204,0.0,0.0,0.0,0.0,0.0,0.0,0.29234166,0.96977875,1.2621204,1.7313688,0.01914303,0.33584263,0.3190505
2012-01-04 10:00:00,0.0,0.0,0.94403451,0.0,0.82473705,0.82473705,0.24800318,0.24800318,0.5563332238633311,1.0706988165177687,0.34001079,0.0,0.89845707,1.0706988,1.0706988,0.0,0.0,0.0,0.0,0.0,0.0,0.24800318,0.82269564,1.0706988,1.7687716,0.020400648,0.3579061,0.34001079
2012-01-04 11:00:00,0.0,0.0,0.92411404,0.0,0.8224773,0.8224773,0.2348478,0.2348478,0.5672009800318766,1.0139033979598515,0.34047535,0.0,1.2389324,1.0139034,1.0139034,0.0,0.0,0.0,0.0,0.0,0.0,0.2348478,0.7790556,1.0139034,1.7465913,0.020428521,0.3583951,0.34047535
2012-01-04 12:00:00,0.0,0.0,0.84294414,0.0,0.86593737,0.86593737,0.21535836,0.21535836,0.6306095426770292,0.9297620371333081,0.33282446,0.0,1.5717569,0.92976204,0.92976204,0.0,0.0,0.0,0.0,0.0,0.0,0.21535836,0.71440368,0.92976204,1.7088815,0.019969467,0.35034153,0.33282446
2012-01-04 13:00:00,0.0,0.0,0.74833844,0.0,0.82240695,0.82240695,0.1929455,0.1929455,0.6100726799173515,0.8329994721827828,0.3231462,0.0,1.8949031,0.83299947,0.83299947,0.0,0.0,0.0,0.0,0.0,0.0,0.1929455,0.64005397,0.83299947,1.5707454,0.019388772,0.3401539,0.3231462
2012-01-04 14:00:00,0.0,0.0,0.87409398,0.0,0.7257544,0.7257544,0.18368801,0.18368801,0.5264868493857451,0.7930323257901744,0.25965894,0.0,2.154562,0.79303233,0.79303233,0.0,0.0,0.0,0.0,0.0,0.0,0.18368801,0.60934431,0.79303233,1.5998484,0.015579537,0.2733252,0.25965894
2012-01-04 15:00:00,0.4832564,0.0,0.0,0.14111044,0.0,0.0,-0.0,0.0,0.4746252776696718,0.7530651793975661,0.0,0.0,2.154562,0.6092131,0.6092131,0.14385208,0.14385208,0.0,0.0,0.0,0.0,0.14111044,0.46810266,0.6092131,0.0,0.0086311248,0.15142324,0.14385208
2012-01-04 16:00:00,0.46869822,0.0,0.0,0.15559056,0.0,0.0,-0.0,0.0,0.4586432833041639,0.8393100742447734,0.0,0.0,2.154562,0.67172779,0.67172779,0.16758228,0.16758228,0.0,0.0,0.0,0.0,0.15559056,0.51613723,0.67172779,0.0,0.010054937,0.1764024,0.16758228
2012-01-04 17:00:00,0.49683176,0.0,0.0,0.17939312,0.0,0.0,-0.0,0.0,0.4894086224577666,0.8982090268233541,0.0,0.0,2.154562,0.77449006,0.77449006,0.12371897,0.12371897,0.0,0.0,0.0,0.0,0.17939312,0.59509694,0.77449006,0.0,0.007423138,0.13023049,0.12371897
2012-01-04 18:00:00,0.56804003,0.0,0.0,0.22315414,0.0,0.0,-0.0,0.0,0.5680400347360656,0.9634185814639254,0.0,0.0,2.154562,0.96341858,0.96341858,0.0,0.0,0.0,0.0,0.0,0.0,0.22315414,0.74026445,0.96341858,0.0,0.0,0.0,0.0
2012-01-04 19:00:00,0.6599365,0.0,0.0,0.25092659,0.0,0.0,-0.0,0.0,0.6599365023377363,1.0833200206417501,0.0,0.0,2.154562,1.08332,1.08332,0.0,0.0,0.0,0.0,0.0,0.0,0.25092659,0.83239343,1.08332,0.0,0.0,0.0,0.0
2012-01-04 20:00:00,0.66557016,0.0,0.0,0.25336277,0.0,0.0,-0.0,0.0,0.6655701553515778,1.093837690745068,0.0,0.0,2.154562,1.0938377,1.0938377,0.0,0.0,0.0,0.0,0.0,0.0,0.25336277,0.84047492,1.0938377,0.0,0.0,0.0,0.0
2012-01-04 21:00:00,0.6294908,0.0,0.0,0.21535836,0.0,0.0,-0.0,0.0,0.6294908030714437,0.9297620371333081,0.0,0.0,2.154562,0.92976204,0.92976204,0.0,0.0,0.0,0.0,0.0,0.0,0.21535836,0.71440368,0.92976204,0.0,0.0,0.0,0.0
2012-01-04 22:00:00,0.5773895,0.0,0.0,0.14958148,0.0,0.0,-0.0,0.0,0.5773895014398879,0.645784944343723,0.0,0.0,2.154562,0.64578494,0.64578494,0.0,0.0,0.0,0.0,0.0,0.0,0.14958148,0.49620346,0.64578494,0.0,0.0,0.0,0.0
2012-01-04 23:00:00,0.44781548,0.0,0.0,0.072110944,0.0,0.0,-0.0,0.0,0.44781548212153227,0.31132303505821174,0.0,0.0,2.154562,0.31132304,0.31132304,0.0,0.0,0.0,0.0,0.0,0.0,0.072110944,0.23921209,0.31132304,0.0,0.0,0.0,0.0
2012-01-05 00:00:00,0.2660203,0.0,0.0,0.23631095,0.0,0.0,-0.0,0.0,0.2660202962138795,1.0202202247215648,0.0,0.0,2.154562,1.0202202,1.0202202,0.0,0.0,0.0,0.0,0.0,0.0,0.23631095,0.78390927,1.0202202,0.0,0.0,0.0,0.0
2012-01-05 01:00:00,0.19645867,0.0,0.0,0.25614124,0.0,0.0,-0.0,0.0,0.19645866573800624,1.1058331107121857,0.0,0.0,2.154562,1.1058331,1.1058331,0.0,0.0,0.0,0.0,0.0,0.0,0.25614124,0.84969187,1.1058331,0.0,0.0,0.0,0.0
2012-01-05 02:00:00,0.17696063,0.0,0.0,0.27431901,0.0,0.0,-0.0,0.0,0.17696063261208655,1.1843115895369216,0.0,0.0,2.154562,1.1843116,1.1843116,0.0,0.0,0.0,0.0,0.0,0.0,0.27431901,0.90999258,1.1843116,0.0,0.0,0.0,0.0
2012-01-05 03:00:00,0.17224594,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.1722459442742617,1.419747026011129,0.0,0.13173785,2.0201356,1.2880092,1.2880092,0.13173785,0.13173785,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 04:00:00,0.17608162,0.48689527,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.17608162292198362,2.1331877425996355,0.0,0.40697283,1.6048573,1.7262149,1.7262149,0.40697283,0.40697283,0.0,0.0,0.48689527,0.43820574,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 05:00:00,0.21032305,2.4211123,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.21032304585008435,3.8739830910755924,0.0,0.40697283,1.1895789,3.4670103,3.4670103,0.40697283,0.40697283,0.0,0.0,2.4211123,2.1790011,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 06:00:00,0.37122177,3.5626175,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.3712217741248354,4.901337722963042,0.0,0.40697283,0.77430046,4.4943649,4.4943649,0.40697283,0.40697283,0.0,0.0,3.5626175,3.2063557,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 07:00:00,0.52438799,3.3626059,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.5182960772734223,4.822859244138306,0.0,0.40697283,0.35902207,4.3143545,4.3143545,0.50850475,0.50850475,0.0,0.0,3.3626059,3.0263453,0.29833821,0.98967097,1.2880092,0.0,0.0060919151,0.1068757,0.10153192
2012-01-05 08:00:00,0.55132248,2.9743946,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.5492611913565939,4.116552934715685,0.0,0.11723376,0.23939578,3.9649643,3.9649643,0.15158863,0.15158863,0.0,0.0,2.9743946,2.6769551,0.29833821,0.98967097,1.2880092,0.0,0.0020612922,0.03616302,0.034354869
2012-01-05 09:00:00,0.0,1.9918462,0.16489241,0.0,1.2990118,1.2990118,0.29833821,0.29833821,0.5432679434695283,3.752698169255546,0.0,0.0,0.23939578,3.5243772,3.5243772,0.228321,0.228321,0.44370639,0.44370639,1.9918462,1.7926616,0.29833821,0.98967097,1.2880092,1.4639042,0.01369926,0.24033789,0.228321
2012-01-05 10:00:00,0.0,1.5343329,0.33664338,0.0,1.286612,1.286612,0.29833821,0.29833821,0.5275656340054168,3.395977810961293,0.0,0.0,0.23939578,3.1126151,3.1126151,0.28336268,0.28336268,0.44370639,0.44370639,1.5343329,1.3808996,0.29833821,0.98967097,1.2880092,1.6232554,0.017001761,0.2982765,0.28336268
2012-01-05 11:00:00,0.0,1.1997461,0.41575002,0.0,1.2920835,1.2920835,0.29833821,0.29833821,0.5325200522587243,3.103467117160005,0.0,0.0,0.23939578,2.811487,2.811487,0.29198011,0.29198011,0.44370639,0.44370639,1.1997461,1.0797714,0.29833821,0.98967097,1.2880092,1.7078335,0.017518806,0.30734748,0.29198011
2012-01-05 12:00:00,0.0,1.0566858,0.32937263,0.0,1.3564939,1.3564939,0.29833821,0.29833821,0.5977665442559105,2.960778973842304,0.0,0.0,0.23939578,2.6827328,2.6827328,0.27804618,0.27804618,0.44370639,0.44370639,1.0566858,0.95101723,0.29833821,0.98967097,1.2880092,1.6858665,0.016682771,0.29268019,0.27804618
2012-01-05 13:00:00,0.0,1.0211726,0.11375026,0.0,1.3370646,1.3370646,0.29833821,0.29833821,0.5819843248199713,2.8680316806857973,0.0,0.0,0.23939578,2.6507709,2.6507709,0.21726082,0.21726082,0.44370639,0.44370639,1.0211726,0.9190553,0.29833821,0.98967097,1.2880092,1.4508148,0.013035649,0.2286956,0.21726082
2012-01-05 14:00:00,0.0,1.2578635,0.0,0.0,1.2314297,1.2314297,0.29833821,0.29833821,0.5065493114147739,2.8466284591881426,0.0,0.0,0.23939578,2.8466285,2.8466285,0.0,0.0,0.42654218,0.42654218,1.2578635,1.1320771,0.29833821,0.98967097,1.2880092,1.2314297,0.0,0.0,0.0
2012-01-05 15:00:00,0.34532028,1.8586331,0.0,0.29833821,0.10792908,0.10792908,-0.0,0.0,0.4532493602058049,2.960778973842304,0.0,0.0,0.23939578,2.960779,2.960779,0.0,0.0,0.0,0.0,1.8586331,1.6727698,0.29833821,0.98967097,1.2880092,0.10792908,0.0,0.0,0.0
2012-01-05 16:00:00,0.42408222,2.0726653,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.424082220488753,3.153407967321201,0.0,0.0,0.23939578,3.153408,3.153408,0.0,0.0,0.0,0.0,2.0726653,1.8653988,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 17:00:00,0.46479635,2.3659687,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.46479635113488443,3.417381032458948,0.0,0.0,0.23939578,3.417381,3.417381,0.0,0.0,0.0,0.0,2.3659687,2.1293719,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 18:00:00,0.57874797,2.6671993,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.578747970960956,3.688488504762581,0.0,0.0,0.23939578,3.6884885,3.6884885,0.0,0.0,0.0,0.0,2.6671993,2.4004793,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 19:00:00,0.68678625,2.9525755,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.6867862528717896,3.9453271627344435,0.0,0.0,0.23939578,3.9453272,3.9453272,0.0,0.0,0.0,0.0,2.9525755,2.657318,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 20:00:00,0.67144354,2.8098874,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.671443538280902,3.816907833748512,0.0,0.0,0.23939578,3.8169078,3.8169078,0.0,0.0,0.0,0.0,2.8098874,2.5288987,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 21:00:00,0.62309801,2.318406,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.6230980053252404,3.3745745894636374,0.0,0.0,0.23939578,3.3745746,3.3745746,0.0,0.0,0.0,0.0,2.318406,2.0865654,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 22:00:00,0.54210925,1.0421398,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.542109248878029,2.2259350357561414,0.0,0.0,0.23939578,2.225935,2.225935,0.0,0.0,0.0,0.0,1.0421398,0.93792586,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
