date,ID_electricity_bus_shortage_output1,ID_heat_bus_excess_input1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_photovoltaic_electricity_source_output1,ID_solar_thermal_source_input1,ID_solar_thermal_source_input2,ID_solar_thermal_source_output1
2012-01-03 15:00:00,0.71819087,0.0,10.749465,0.0,0.0,0.09388845,0.7181908718000126,10.079860954689325,0.0,0.0,10.749465,9.6745184,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 16:00:00,0.7227857,0.0,10.884618,0.78702683,0.0,0.09388845,0.7227856951800962,10.925563574470516,0.78702683,0.72406469,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 17:00:00,0.90143443,0.0,10.884618,1.060315,0.0,0.09388845,0.9014344259470396,11.176988677648707,1.060315,0.97548979,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 18:00:00,1.0458717,0.0,10.884618,0.78702683,0.0,0.09388845,1.0458717000253175,10.925563574470516,0.78702683,0.72406469,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 19:00:00,1.0494177,0.0,10.884618,0.7124937,0.0,0.09388845,1.0494177050251645,10.856993091785554,0.7124937,0.6554942,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 20:00:00,0.85883242,0.0,10.884618,0.46404992,0.0,0.09388845,0.8588324222164825,10.628424816169016,0.46404992,0.42692593,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 21:00:00,0.66969551,0.0,10.317725,0.0,0.0,0.09388845,0.6696955076471746,9.691294886141211,0.0,0.0,10.317725,9.2859523,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 22:00:00,0.61181072,0.0,8.082835,0.0,0.0,0.09388845,0.6118107218046005,7.679894060715675,0.0,0.0,8.082835,7.2745515,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 23:00:00,0.51896532,0.0,6.7368218,0.0,0.0,0.09388845,0.5189653232874778,6.468482199948024,0.0,0.0,6.7368218,6.0631396,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 00:00:00,0.2912219,0.0,1.3904678,0.0,0.0,0.09388845,0.2912219035789898,1.6567636280807856,0.0,0.0,1.3904678,1.251421,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 01:00:00,0.21550721,0.0,1.5037508,0.0,0.0,0.09388845,0.215507205272396,1.758718312885757,0.0,0.0,1.5037508,1.3533757,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 02:00:00,0.19752746,0.0,1.588713,0.0,0.0,0.09388845,0.19752746161119958,1.8351843264894858,0.0,0.0,1.588713,1.4298417,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 03:00:00,0.19233331,0.0,1.890801,0.0,0.0,0.09388845,0.1923333134424095,2.1070634859694097,0.0,0.0,1.890801,1.7017209,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 04:00:00,0.19542982,0.0,2.6460209,0.0,0.0,0.09388845,0.19542982485072669,2.7867613846692194,0.0,0.0,2.6460209,2.3814188,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 05:00:00,0.23393644,0.0,4.1281399,0.0,0.0,0.09388845,0.23393644252512233,4.120668510867596,0.0,0.0,4.1281399,3.7153259,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 06:00:00,0.44994309,0.0,5.4025735,0.0,0.0,0.09388845,0.4499430851214405,5.267658714923524,0.0,0.0,5.4025735,4.8623161,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 07:00:00,0.64642173,0.0,5.006083,0.0,0.0,0.09388845,0.6464217283524036,4.910817318106123,0.0,0.0,5.006083,4.5054747,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 08:00:00,0.66674883,0.0,4.5246303,0.0,0.0,0.09388845,0.666748827436034,4.477509907684995,0.0,0.0,4.5246303,4.0721673,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 09:00:00,0.36504879,0.0,4.1375802,0.0,0.0,0.09388845,0.6154066705368397,4.129164734601343,0.0,0.0,4.1375802,3.7238221,0.31145415,0.09388845,0.4053426,0.25035788,0.25035788,-0.0,0.0,0.25035788,0.0,-0.0,0.0
2012-01-04 10:00:00,0.25880796,0.0,3.3972942,0.0,0.0,0.09388845,0.580396114129899,3.8317969039201767,0.0,0.0,3.3972942,3.0575648,0.31145415,0.09388845,0.4053426,0.34372153,0.34372153,-0.0,0.0,0.34372153,0.022133371,0.38830476,0.36888952
2012-01-04 11:00:00,0.24264103,0.0,3.5340679,0.0,0.0,0.0,0.5909342416646558,3.653376205511476,0.0,0.0,3.5340679,3.1806611,-0.0,0.0,0.0,0.37665611,0.37665611,-0.0,0.0,0.37665611,0.028362904,0.49759481,0.47271507
2012-01-04 12:00:00,0.3163662,0.0,3.0450383,0.0,0.0,0.09388845,0.6528145260986068,3.6023988631089905,0.0,0.0,3.0450383,2.7405345,0.31145415,0.09388845,0.4053426,0.36383963,0.36383963,-0.0,0.0,0.36383963,0.027391308,0.48054927,0.4565218
2012-01-04 13:00:00,0.35781203,0.0,3.1921026,0.0,0.0,0.09388845,0.6467713344791491,3.5854064156414958,0.0,0.0,3.1921026,2.8728924,0.31145415,0.09388845,0.4053426,0.30738959,0.30738959,-0.0,0.0,0.30738959,0.018430286,0.32333836,0.30717144
2012-01-04 14:00:00,0.37173203,0.0,3.6466872,0.0,0.0,0.09388845,0.5761009531441688,3.687361100446467,0.0,0.0,3.6466872,3.2820185,0.31145415,0.09388845,0.4053426,0.20436892,0.20436892,-0.0,0.0,0.20436892,0.0,-0.0,0.0
2012-01-04 15:00:00,0.5235102,0.0,3.826052,0.0,0.0,0.09388845,0.5235102029351693,3.8487893513876714,0.0,0.0,3.826052,3.4434468,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 16:00:00,0.52545801,0.0,4.0714984,0.0,0.0,0.09388845,0.5254580084984655,4.069691168465109,0.0,0.0,4.0714984,3.6643486,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 17:00:00,0.642626,0.0,4.3641461,0.0,0.0,0.09388845,0.6426260046905955,4.333074104211286,0.0,0.0,4.3641461,3.9277315,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-04 18:00:00,0.83001489,0.0,4.4868694,0.0,0.0,0.09388845,0.830014888626176,4.443525012750005,0.0,0.0,4.4868694,4.0381824,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
